# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Swept Chord          Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   Circ                 
Horizon              wing_right             9.607359798385e-03  -1.997485809107e-04   5.294383410265e-02  -4.932015497165e-05   2.750000000000e+00   2.749921714235e+00   0.000000000000e+00  -1.863111787839e-03   7.545602740750e-03   7.545553108856e-03   1.160722121183e-01   4.284925660200e-02   0.000000000000e+00  -4.999788145255e+01  -3.961845629020e-04  -2.143615762671e+00   8.752280094333e+05   4.482273473550e-02   2.564590327866e+00   2.692298195053e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.432934698396e-03  -1.281266227857e-04  -8.007004534671e-02  -4.239221516652e-03  -1.616319080279e-05  -1.817271320460e-04   1.852470794895e+01
Horizon              wing_right             1.877238177318e-02  -7.626512058391e-04   1.034498828886e-01  -1.883019091878e-04   2.750000000000e+00   2.749701115574e+00   0.000000000000e+00  -3.640443004259e-03   1.474379416725e-02   1.474362333231e-02   1.614979828247e-01   4.279453036520e-02   0.000000000000e+00  -4.999765549197e+01  -7.770872404001e-04  -2.140689621806e+00   8.750802447869e+05   4.481876267842e-02   2.564135815312e+00   2.688859644183e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.763005220947e-03  -3.413640706823e-04  -1.112439778508e-01  -1.150824076024e-02  -8.573723682685e-05  -4.924719905848e-04   1.849792731146e+01
Horizon              wing_right             3.090433203876e-02  -2.067058848206e-03   1.703053715831e-01  -5.103332556462e-04   2.750000000000e+00   2.749190001577e+00   0.000000000000e+00  -5.993137191177e-03   2.427220562427e-02   2.427176720198e-02   2.059280647634e-01   4.266326532117e-02   0.000000000000e+00  -4.999711777670e+01  -1.291232118035e-03  -2.133696325759e+00   8.747375574656e+05   4.480954053903e-02   2.563080704299e+00   2.680612018223e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.032539291416e-03  -7.089137945549e-04  -1.413550084106e-01  -2.407387901477e-02  -2.952677262897e-04  -1.025908479082e-03   1.843396926027e+01
Horizon              wing_right             4.592841308746e-02  -4.565922720016e-03   2.530971662576e-01  -1.127136350698e-03   2.750000000000e+00   2.748211142307e+00   0.000000000000e+00  -8.906689206580e-03   3.607209128665e-02   3.607115862855e-02   2.490885317048e-01   4.239805183743e-02   0.000000000000e+00  -4.999601591769e+01  -1.958089153254e-03  -2.119623463364e+00   8.740798269441e+05   4.479179574364e-02   2.561051121460e+00   2.663948163580e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.198170344439e-03  -1.262015481436e-03  -1.697836310082e-01  -4.297317834862e-02  -7.833322577608e-04  -1.816074251257e-03   1.830560446522e+01
Horizon              wing_right             6.375199646360e-02  -8.799147574861e-03   3.513130730086e-01  -2.171693317461e-03   2.737853305991e+00   2.734422259681e+00   0.000000000000e+00  -1.236313603344e-02   5.007070093543e-02   5.006895937220e-02   2.894292103571e-01   4.208541942380e-02   0.000000000000e+00  -4.999390141729e+01  -2.934552062514e-03  -2.102637711852e+00   8.691119874680e+05   4.476180925785e-02   2.557623207245e+00   2.644304889701e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.225026481665e-03  -2.016239661973e-03  -1.955616243354e-01  -6.870773386203e-02  -1.738637827553e-03  -2.871818138519e-03   1.806735459255e+01
Horizon              wing_right             8.426519384873e-02  -1.537748139442e-02   4.643446864670e-01  -3.794051584770e-03   2.506405969452e+00   2.500919406692e+00   0.000000000000e+00  -1.634116752768e-02   6.618172848712e-02   6.617877445950e-02   3.012660731863e-01   4.491161081401e-02   0.000000000000e+00  -4.998978230416e+01  -7.083897679623e-03  -2.241731203242e+00   7.941698366626e+05   4.472096481039e-02   2.552957754831e+00   2.821879731884e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   9.722495732107e-03  -2.909587032427e-03  -2.167988888147e-01  -1.006804511764e-01  -3.370708529419e-03  -4.469847111945e-03   1.761810901618e+01
Horizon              wing_right             1.073415345596e-01  -2.496446122093e-02   5.914908346865e-01  -6.156535163612e-03   1.921537589969e+00   1.914713745826e+00   0.000000000000e+00  -2.081625780232e-02   8.430584409940e-02   8.430119140485e-02   2.573743638407e-01   5.612629033239e-02   0.000000000000e+00  -4.998120459539e+01  -2.180361544065e-02  -2.798093185545e+00   6.074159696229e+05   4.467657004544e-02   2.547891598307e+00   3.526518827630e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.292606970465e-02  -3.724279505198e-03  -2.308641238617e-01  -1.365769419799e-01  -5.842978270113e-03  -7.552677127536e-03   1.683991680857e+01
Horizon              wing_right             1.328387452822e-01  -3.825696035374e-02   7.319616275797e-01  -9.428485980246e-03   1.350707880902e+00   1.343364276056e+00   0.000000000000e+00  -2.576081643769e-02   1.043313065726e-01   1.043243995145e-01   1.983643330529e-01   7.512422981911e-02   0.000000000000e+00  -4.996483412485e+01  -4.951592583907e-02  -3.739599464596e+00   4.257332845412e+05   4.463147947289e-02   2.542751189560e+00   4.720194570126e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.777084310606e-02  -4.263996306443e-03  -2.373799923582e-01  -1.737932485907e-01  -9.248989101500e-03  -1.284444770573e-02   1.579811192385e+01
Horizon              wing_right             1.605996272335e-01  -5.596487129360e-02   8.848831117715e-01  -1.378067239213e-02   1.141069602685e+00   1.132005852641e+00   0.000000000000e+00  -3.114435858556e-02   1.261346522715e-01   1.261248850999e-01   1.812837261283e-01   8.447114339264e-02   0.000000000000e+00  -4.994251908866e+01  -6.196908754108e-02  -4.194284080585e+00   3.579267248032e+05   4.452899846156e-02   2.531087469442e+00   5.307478470453e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.038240247450e-02  -4.980898979772e-03  -2.426254024140e-01  -2.147637612200e-01  -1.385938262972e-02  -1.775728835669e-02   1.493448378851e+01
Horizon              wing_right             1.904530253451e-01  -7.879042284218e-02   1.049302528574e+00  -1.937951169675e-02   1.132013081512e+00   1.119374736673e+00   0.000000000000e+00  -3.693369291840e-02   1.495814563195e-01   1.495681980197e-01   1.923340816546e-01   8.274778528638e-02   0.000000000000e+00  -4.992806926284e+01  -5.147373650026e-02  -4.094026602564e+00   3.525859994715e+05   4.435954012823e-02   2.511859651728e+00   5.199196687130e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.052775503092e-02  -6.159144076746e-03  -2.502656285119e-01  -2.627237180175e-01  -2.011635256205e-02  -2.105454369375e-02   1.441150480607e+01
Horizon              wing_right             2.222148834902e-01  -1.074075754166e-01   1.224194163893e+00  -2.638125950350e-02   1.122377597480e+00   1.105330669585e+00   0.000000000000e+00  -4.309312626488e-02   1.745271613728e-01   1.745097846033e-01   2.019041349524e-01   8.182991858562e-02   0.000000000000e+00  -4.992049799385e+01  -4.228631818198e-02  -4.031675202438e+00   3.466102103405e+05   4.416178349629e-02   2.489513628008e+00   5.141525421449e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.080162869652e-02  -7.438600769982e-03  -2.574892719400e-01  -3.154131036314e-01  -2.820507155961e-02  -2.466627037656e-02   1.401010954576e+01
Horizon              wing_right             2.556893792515e-01  -1.424418734828e-01   1.408465769528e+00  -3.492632105442e-02   1.112222556553e+00   1.089875947980e+00   0.000000000000e+00  -4.958468367022e-02   2.008179688644e-01   2.007958816664e-01   2.099495695939e-01   8.143314071171e-02   0.000000000000e+00  -4.991586637070e+01  -3.536624184151e-02  -3.992118206050e+00   3.399520650363e+05   4.392766190998e-02   2.463187521543e+00   5.116595132373e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.108926659494e-02  -8.789801170093e-03  -2.636139755030e-01  -3.715982562829e-01  -3.828623904279e-02  -2.845147435720e-02   1.367436273945e+01
Horizon              wing_right             2.906701312313e-01  -1.844510655931e-01   1.600965524887e+00  -4.513383782170e-02   1.101610567935e+00   1.073035441037e+00   0.000000000000e+00  -5.636834252433e-02   2.282917872235e-01   2.282644660231e-01   2.164423588454e-01   8.142814494793e-02   0.000000000000e+00  -4.991231925920e+01  -3.021740636553e-02  -3.968263357996e+00   3.325991532504e+05   4.365204012802e-02   2.432374215393e+00   5.116281239278e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.133859398307e-02  -1.018006838596e-02  -2.683166423460e-01  -4.300251597048e-01  -5.045438323727e-02  -3.228462885485e-02   1.337778067536e+01
Horizon              wing_right             3.269414714613e-01  -2.339067377331e-01   1.800489497062e+00  -5.709669695454e-02   1.090607058065e+00   1.054858415821e+00   0.000000000000e+00  -6.340227931460e-02   2.567792312241e-01   2.567462535989e-01   2.213704071873e-01   8.174260351914e-02   0.000000000000e+00  -4.990906492233e+01  -2.637027929102e-02  -3.955986863788e+00   3.245655112847e+05   4.333169425597e-02   2.396804656420e+00   5.136039254021e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.151922157545e-02  -1.157357119917e-02  -2.714111713086e-01  -4.893337760138e-01  -6.471357813810e-02  -3.603799614842e-02   1.310507122943e+01
Horizon              wing_right             3.642797750675e-01  -2.911771503830e-01   2.005789545999e+00  -7.087710147952e-02   1.079279867240e+00   1.035419516110e+00   0.000000000000e+00  -7.064312748168e-02   2.861046663008e-01   2.860657419898e-01   2.247369370426e-01   8.233148606818e-02   0.000000000000e+00  -4.990577538807e+01  -2.351614572118e-02  -3.952592038995e+00   3.158869507859e+05   4.296480174036e-02   2.356388657820e+00   5.173039835818e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.161114457143e-02  -1.293239789469e-02  -2.727872737865e-01  -5.480704729206e-01  -8.096115632877e-02  -3.958178909187e-02   1.284654504350e+01
Horizon              wing_right             4.024548389919e-01  -3.565114285092e-01   2.215581610716e+00  -8.650282578010e-02   1.067698831357e+00   1.014818851424e+00   0.000000000000e+00  -7.804624478881e-02   3.160872913947e-01   3.160422900602e-01   2.265596414310e-01   8.316448983729e-02   0.000000000000e+00  -4.990233497065e+01  -2.146487487033e-02  -3.956166288172e+00   3.066185488721e+05   4.255076483062e-02   2.311192081763e+00   5.225379006247e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.160054030841e-02  -1.421800383539e-02  -2.723879968256e-01  -6.047277342553e-01  -9.897794163211e-02  -4.278887903093e-02   1.259578388259e+01
Horizon              wing_right             4.412313012711e-01  -4.300252299470e-01   2.428554302686e+00  -1.039642641066e-01   1.055935351356e+00   9.931811958793e-01   0.000000000000e+00  -8.556598855599e-02   3.465422536518e-01   3.464912279673e-01   2.268696281488e-01   8.421946442163e-02   0.000000000000e+00  -4.989872978514e+01  -2.009757747177e-02  -3.965255446605e+00   2.968325487749e+05   4.209015312999e-02   2.261425635442e+00   5.291665014325e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.147786796017e-02  -1.539280784795e-02  -2.701992307897e-01  -6.577938064573e-01  -1.184254170889e-01  -4.554087291286e-02   1.234846507576e+01
Horizon              wing_right             4.803700921205e-01  -5.116880134873e-01   2.643377724179e+00  -1.232123601245e-01   1.044061953001e+00   9.706543395180e-01   0.000000000000e+00  -9.315599706234e-02   3.772817881025e-01   3.772249908190e-01   2.257101852950e-01   8.547835589003e-02   0.000000000000e+00  -4.989499476724e+01  -1.933338376325e-02  -3.978673495189e+00   2.866160271844e+05   4.158467813171e-02   2.207435325064e+00   5.370763498101e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.123684961395e-02  -1.642179753255e-02  -2.662432624159e-01  -7.058048775142e-01  -1.388501284125e-01  -4.773417824391e-02   1.210168177363e+01
Horizon              wing_right             5.196299078795e-01  -6.013120444270e-01   2.858712422896e+00  -1.441574833207e-01   1.032151839741e+00   9.474066752046e-01   0.000000000000e+00  -1.007694753815e-01   4.081163752950e-01   4.080542690469e-01   2.231354014299e-01   8.692434036219e-02   0.000000000000e+00  -4.989118542279e+01  -1.910887716933e-02  -3.995378600900e+00   2.760681587156e+05   4.103716507583e-02   2.149690820626e+00   5.461617382000e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.087384160376e-02  -1.727403342126e-02  -2.605737074133e-01  -7.473954756473e-01  -1.596952292015e-01  -4.928522595419e-02   1.185350833963e+01
Horizon              wing_right             5.587686987289e-01  -6.985433122768e-01   3.073218390177e+00  -1.666692940580e-01   1.020278441386e+00   9.236241393246e-01   0.000000000000e+00  -1.083594838878e-01   4.388559097457e-01   4.387891684968e-01   2.192086762776e-01   8.853954747634e-02   0.000000000000e+00  -4.988736043515e+01  -1.936686286385e-02  -4.014384852418e+00   2.652971091457e+05   4.045150793642e-02   2.088770527123e+00   5.563103838076e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.038740674696e-02  -1.792395830556e-02  -2.532708784183e-01  -7.813440947288e-01  -1.803186330037e-01  -5.013429213889e-02   1.160269995734e+01
Horizon              wing_right             5.975451610081e-01  -8.028545913327e-01   3.285564008444e+00  -1.905776138737e-01   1.008514961385e+00   8.995066521922e-01   0.000000000000e+00  -1.158792276550e-01   4.693108720028e-01   4.692403732190e-01   2.140011596141e-01   9.030302935304e-02   0.000000000000e+00  -4.988356942858e+01  -2.005102910155e-02  -4.034692721080e+00   2.544166838164e+05   3.983260237501e-02   2.025343364537e+00   5.673906672248e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.977799340276e-02  -1.835242978885e-02  -2.444371827396e-01  -8.066115722125e-01  -2.000167572448e-01  -5.024753076526e-02   1.134846625223e+01
Horizon              wing_right             6.357202249325e-01  -9.135409469676e-01   3.494434854727e+00  -2.156742919579e-01   9.969339255026e-01   8.752642224711e-01   0.000000000000e+00  -1.232823449621e-01   4.992934970966e-01   4.992203039824e-01   2.075901567814e-01   9.218868821953e-02   0.000000000000e+00  -4.987984520173e+01  -2.110251201015e-02  -4.055225144670e+00   2.435429039155e+05   3.918625646840e-02   1.960147949311e+00   5.792386113091e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.904764828332e-02  -1.854740563657e-02  -2.341922623525e-01  -8.223698028503e-01  -2.180523091790e-01  -4.961695155280e-02   1.109027574399e+01
Horizon              wing_right             6.730585285387e-01  -1.029718073771e+00   3.698542270926e+00  -2.417160333565e-01   9.856067346773e-01   8.511128880483e-01   0.000000000000e+00  -1.305231931292e-01   5.286189321733e-01   5.285442656345e-01   2.000575391188e-01   9.416281110377e-02   0.000000000000e+00  -4.987620255267e+01  -2.245373625815e-02  -4.074754501894e+00   2.327906938911e+05   3.851908134019e-02   1.893970198907e+00   5.916423912100e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.819968276584e-02  -1.850422456623e-02  -2.226675434369e-01  -8.280180895271e-01  -2.336839490456e-01  -4.825816154994e-02   1.082764884252e+01
Horizon              wing_right             7.093298687687e-01  -1.150323938452e+00   3.896631617847e+00  -2.684281300136e-01   9.746032248070e-01   8.272706634436e-01   0.000000000000e+00  -1.375571299195e-01   5.571063761739e-01   5.570315765868e-01   1.914881965148e-01   9.618064852239e-02   0.000000000000e+00  -4.987264403616e+01  -2.401523794149e-02  -4.091797995289e+00   2.222708373196e+05   3.783836260887e-02   1.827620282088e+00   6.043208376309e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.723818862420e-02  -1.822543791589e-02  -2.099997013157e-01  -8.231836961034e-01  -2.461948982285e-01  -4.620571330402e-02   1.055988405429e+01
Horizon              wing_right             7.443106207485e-01  -1.274124279834e+00   4.087490138718e+00  -2.955090129875e-01   9.639912361890e-01   8.039536515479e-01   0.000000000000e+00  -1.443407887736e-01   5.845801945331e-01   5.845066739133e-01   1.819685672959e-01   9.818097640608e-02   0.000000000000e+00  -4.986916519888e+01  -2.565281206740e-02  -4.104439992902e+00   2.120873047611e+05   3.715190896525e-02   1.761909378320e+00   6.168892683993e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.616725008383e-02  -1.772015500746e-02  -1.963222010383e-01  -8.077015262717e-01  -2.549164511283e-01  -4.350579555044e-02   1.028562608466e+01
Horizon              wing_right             7.777851165098e-01  -1.399722575714e+00   4.269954368473e+00  -3.226355236377e-01   9.538361952619e-01   7.813724565564e-01   0.000000000000e+00  -1.508323461789e-01   6.108710020247e-01   6.108001877937e-01   1.715852778272e-01   1.000763974940e-01   0.000000000000e+00  -4.986574106647e+01  -2.715147947394e-02  -4.109995721596e+00   2.023349930550e+05   3.646786794747e-02   1.697626111216e+00   6.287985503300e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.498958779147e-02  -1.700285349115e-02  -1.817532916032e-01  -7.815639860047e-01  -2.592403589734e-01  -4.020557798867e-02   1.000209640096e+01
Horizon              wing_right             8.095469746549e-01  -1.525575103656e+00   4.442917037061e+00  -3.494687838119e-01   9.442007112301e-01   7.597290072781e-01   0.000000000000e+00  -1.569917795254e-01   6.358167070779e-01   6.357499793054e-01   1.604239205871e-01   1.017341027841e-01   0.000000000000e+00  -4.986226354785e+01  -2.814836702296e-02  -4.104320021346e+00   1.930978241406e+05   3.579448715845e-02   1.635511448232e+00   6.392142198520e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.370407884383e-02  -1.609152576453e-02  -1.663767535833e-01  -7.448215990048e-01  -2.586093808606e-01  -3.633725428629e-02   9.703577614126e+00
Horizon              wing_right             8.394003727665e-01  -1.650011678655e+00   4.605333427948e+00  -3.756605305010e-01   9.351441900566e-01   7.392138678207e-01   0.000000000000e+00  -1.627811138583e-01   6.592635111259e-01   6.592021358468e-01   1.485679951878e-01   1.029327523535e-01   0.000000000000e+00  -4.985835965692e+01  -2.795499846298e-02  -4.080235784259e+00   1.844468531361e+05   3.513974594465e-02   1.576226170816e+00   6.467455572149e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.230065893182e-02  -1.500467504554e-02  -1.502048542724e-01  -6.973801006084e-01  -2.524606358000e-01  -3.189074670491e-02   9.378043932091e+00
Horizon              wing_right             8.671612547178e-01  -1.771262523235e+00   4.756227166102e+00  -4.008597693765e-01   9.267224682061e-01   7.199958230249e-01   0.000000000000e+00  -1.681646560061e-01   6.810668568248e-01   6.810260680072e-01   1.360980319506e-01   1.032616846760e-01   0.000000000000e+00  -4.985329418949e+01  -2.508746813901e-02  -4.024357218486e+00   1.764205779903e+05   3.450775743542e-02   1.520039146205e+00   6.488122999508e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.074989181694e-02  -1.375256775582e-02  -1.330827441683e-01  -6.384846142918e-01  -2.400336763892e-01  -2.676951962828e-02   8.997880330085e+00
Horizon              wing_right             8.926584654404e-01  -1.887491495422e+00   4.894695422655e+00  -4.247195943009e-01   9.041739004800e-01   6.898683107822e-01   0.000000000000e+00  -1.731092146415e-01   7.010923192981e-01   7.028827563046e-01   1.211067551591e-01   1.040693210910e-01   0.000000000000e+00  -4.985914142194e+01  -3.284241431095e-02  -4.012423459021e+00   1.654095696283e+05   3.376695574221e-02   1.455476228282e+00   6.538868292071e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   9.198262225500e-03  -1.262417455745e-02  -1.141960347520e-01  -5.643165428824e-01  -2.194507266060e-01  -2.119466989762e-02   8.478135281150e+00
Horizon              wing_right             9.157348061513e-01  -1.996835555556e+00   5.018143531998e+00  -4.542953096154e-01   8.106934251011e-01   6.066457820636e-01   0.000000000000e+00  -3.530386386262e-01   7.192164349103e-01   7.252934375522e-01   9.744408037442e-02   1.101367226572e-01   0.000000000000e+00  -4.988327101810e+01  -1.470907056572e-01  -4.294954639593e+00   1.412564816254e+05   3.279220915799e-02   1.372658962951e+00   6.920094375806e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.715483376881e-03  -2.513035846537e-02  -8.874997250278e-02  -4.567767044596e-01  -1.807242085577e-01   1.146379030358e-02   7.689953722683e+00
Horizon              wing_right             9.362480035364e-01  -2.097449896008e+00   5.118732941468e+00  -5.053148974056e-01   6.697739207343e-01   4.936295047807e-01   0.000000000000e+00  -5.857534810395e-01   7.353274624620e-01   7.421618199913e-01   7.080442789674e-02   1.207780318339e-01   0.000000000000e+00  -4.990493283327e+01  -5.507689343467e-01  -4.818196074592e+00   1.116451596510e+05   3.185196735644e-02   1.295071730249e+00   7.588707550485e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.238094186824e-03  -3.324580912303e-02  -6.081133021630e-02  -3.280765618189e-01  -1.307009201623e-01   3.780028068172e-02   6.670113579017e+00
Horizon              wing_right             9.540715869125e-01  -2.187557610298e+00   5.194552854493e+00  -5.674919053149e-01   5.473312567141e-01   3.988515253800e-01   0.000000000000e+00  -7.879556204108e-01   7.493260721108e-01   7.543445875225e-01   4.957597785131e-02   1.289358522372e-01   0.000000000000e+00  -4.991960563948e+01  -1.162178873735e+00  -5.198018958630e+00   8.805707969036e+04   3.109213137788e-02   1.234020253601e+00   8.101278523457e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.680341268874e-03  -3.161716736578e-02  -3.787904353708e-02  -2.147071802800e-01  -8.551864574452e-02   4.485209498884e-02   5.612660776152e+00
Horizon              wing_right             9.690956679612e-01  -2.265502185213e+00   5.247675028978e+00  -6.308663661386e-01   4.441203327806e-01   3.205189845564e-01   0.000000000000e+00  -9.583984133119e-01   7.611259577732e-01   7.645498765237e-01   3.325703296421e-02   1.345328814132e-01   0.000000000000e+00  -4.993089882005e+01  -1.831265079757e+00  -5.367768195610e+00   6.938627000691e+04   3.048718011609e-02   1.186467407495e+00   8.452950238282e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.249286403802e-03  -2.517577232421e-02  -2.163585939634e-02  -1.294205070856e-01  -5.106595224747e-02   3.998456809169e-02   4.612352959245e+00
Horizon              wing_right             9.812276182268e-01  -2.329800530579e+00   5.282226123079e+00  -6.880409469515e-01   3.607774786009e-01   2.583144703561e-01   0.000000000000e+00  -1.096031023247e+00   7.706543692302e-01   7.727495637362e-01   2.118721274276e-02   1.360848103822e-01   0.000000000000e+00  -4.994061672467e+01  -2.384928927575e+00  -5.333116679915e+00   5.507183093129e+04   3.002467070611e-02   1.150741578997e+00   8.550460811235e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.035561727955e-03  -1.741789869746e-02  -1.127234996385e-02  -7.152732896126e-02  -2.766287674554e-02   2.982793229237e-02   3.701742948420e+00
Horizon              wing_right             9.903926402016e-01  -2.379193803020e+00   5.302939289493e+00  -7.340795012009e-01   2.978165305853e-01   2.119477903820e-01   0.000000000000e+00  -1.200004899407e+00   7.778525606567e-01   7.789204475221e-01   1.257026309470e-02   1.289299659611e-01   0.000000000000e+00  -4.994192494763e+01  -2.582296317589e+00  -5.125156961507e+00   4.464692896591e+04   2.966608051055e-02   1.123418681357e+00   8.100908677818e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.051541088725e-03  -1.017621232717e-02  -5.119451113414e-03  -3.461828731921e-02  -1.295208112180e-02   1.863492275311e-02   2.842593761994e+00
Horizon              wing_right             9.965342284775e-01  -2.412693023728e+00   5.314094667996e+00  -7.660258069401e-01   2.556256639150e-01   1.811795562654e-01   0.000000000000e+00  -1.269679008272e+00   7.826761528089e-01   7.830446034587e-01   6.500404248663e-03   1.020374573708e-01   0.000000000000e+00  -4.992343552902e+01  -2.018105952609e+00  -4.761274719934e+00   3.776110034235e+04   2.935167717906e-02   1.099732713058e+00   6.411202529343e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.325807635732e-04  -4.248651733754e-03  -1.686385564011e-03  -1.221618940665e-02  -4.323496133393e-03   8.483326735895e-03   1.902588729587e+00
Horizon              wing_right             9.996145181204e-01  -2.429616513409e+00   5.318844922550e+00  -7.823214373871e-01   2.344649993129e-01   1.658490361736e-01   0.000000000000e+00  -1.304623785792e+00   7.850954066372e-01   7.850528200262e-01   1.991526639107e-03   4.197711696892e-02   0.000000000000e+00  -4.990619648966e+01  -2.599829247822e-01  -4.230824354808e+00   3.427392043820e+04   2.910370671265e-02   1.081229558551e+00   2.637500045769e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.707357081157e-05  -5.422225484560e-04  -1.680779715811e-04  -1.318172989229e-03  -4.217220357525e-04   1.226581182251e-03   7.105309478755e-01
