# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   
Horizon              wing_right             5.539971361182e-01  -5.523264270215e-01   2.743371941501e+00  -1.327327596420e-01   9.599098250407e-01   0.000000000000e+00  -9.669074071882e-02   3.915974999112e-01   3.915958210099e-01   3.783343401225e-02   5.091155530434e+00   4.000000000000e+00  -4.992472420405e+01  -1.019140438102e-01  -4.110497697659e+00   2.821481015232e+05   4.139464557551e-02   2.187306464072e+00   9.284683749571e-01  -3.776538014058e-02   8.000000000000e-03  -5.891290464173e-02   5.526930587447e-03  -4.799954421683e-03  -7.648827868450e-02  -2.093279515652e-01  -4.573997126835e-02  -1.224360184828e-02
Horizon              wing_right             5.614482149680e-01  -5.677000967656e-01   2.780152001879e+00  -1.363243172210e-01   9.559332606830e-01   0.000000000000e+00  -9.799119930636e-02   3.968643571908e-01   3.968625602884e-01   3.876598600577e-02   5.075614751517e+00   4.000000000000e+00  -4.992290376205e+01  -9.855650965043e-02  -4.089052960957e+00   2.803215081068e+05   4.129774337426e-02   2.177077763141e+00   9.275760520659e-01  -3.784821510771e-02   8.000000000000e-03  -5.904212480318e-02   5.593313836476e-03  -4.966411922860e-03  -7.793013426344e-02  -2.161544072220e-01  -4.780610503595e-02  -1.245531833970e-02
Horizon              wing_right             5.690631191088e-01  -5.836482194304e-01   2.817735879203e+00  -1.400442583967e-01   9.518504129650e-01   0.000000000000e+00  -9.932025080117e-02   4.022470157447e-01   4.022451266945e-01   3.936279725759e-02   5.060847229552e+00   4.000000000000e+00  -4.992115855381e+01  -9.539589545228e-02  -4.067980286284e+00   2.784482954783e+05   4.119773445570e-02   2.166546264575e+00   9.268007505277e-01  -3.793433772980e-02   8.000000000000e-03  -5.917647361165e-02   5.609423911035e-03  -5.092231353708e-03  -7.867902396459e-02  -2.212043419536e-01  -4.952600949090e-02  -1.255284500179e-02
Horizon              wing_right             5.767768808635e-01  -6.000481704639e-01   2.855802600184e+00  -1.438634167289e-01   9.476953641342e-01   0.000000000000e+00  -1.006665562045e-01   4.076995526283e-01   4.076976010133e-01   3.962070737787e-02   5.046621619435e+00   4.000000000000e+00  -4.991944864003e+01  -9.242925668811e-02  -4.047160584658e+00   2.765437899962e+05   4.109534467007e-02   2.155790501041e+00   9.261107997065e-01  -3.802310517159e-02   8.000000000000e-03  -5.931494826261e-02   5.576466779375e-03  -5.175262218832e-03  -7.874028123156e-02  -2.243908847907e-01  -5.086145856114e-02  -1.253593005795e-02
Horizon              wing_right             5.845236891365e-01  -6.167674911387e-01   2.894027193103e+00  -1.477505124431e-01   9.435033078457e-01   0.000000000000e+00  -1.020186293134e-01   4.131754487191e-01   4.131734669639e-01   3.953955196218e-02   5.032671945282e+00   4.000000000000e+00  -4.991773508964e+01  -8.964384947396e-02  -4.026453404580e+00   2.746238007266e+05   4.099134978419e-02   2.144893523657e+00   9.254701531857e-01  -3.811381561852e-02   8.000000000000e-03  -5.945645394559e-02   5.495997291922e-03  -5.213724328085e-03  -7.812516794918e-02  -2.256421694959e-01  -5.177567903526e-02  -1.240546241090e-02
Horizon              wing_right             5.922374508912e-01  -6.336647196932e-01   2.932083469975e+00  -1.516723751686e-01   9.393102479261e-01   0.000000000000e+00  -1.033649347167e-01   4.186279856026e-01   4.186260079207e-01   3.912209466089e-02   5.018704545757e+00   4.000000000000e+00  -4.991598017608e+01  -8.701907310117e-02  -4.005702297502e+00   2.727044781878e+05   4.088657030897e-02   2.133942257845e+00   9.248391844731e-01  -3.820571175218e-02   8.000000000000e-03  -5.959980926571e-02   5.369915411109e-03  -5.206264440302e-03  -7.685062435633e-02  -2.249042052106e-01  -5.223466967537e-02  -1.216358530510e-02
Horizon              wing_right             5.998523550320e-01  -6.505905083699e-01   2.969646814762e+00  -1.555942274743e-01   9.351526729680e-01   0.000000000000e+00  -1.046939862115e-01   4.240106441566e-01   4.240087053676e-01   3.837393306629e-02   5.004406558920e+00   4.000000000000e+00  -4.991414725922e+01  -8.452739689684e-02  -3.984741162135e+00   2.708021580705e+05   4.078186422299e-02   2.123026661786e+00   9.241756684597e-01  -3.829798595259e-02   8.000000000000e-03  -5.974375435906e-02   5.200465321634e-03  -5.152005195098e-03  -7.493899049334e-02  -2.221435419272e-01  -5.220857548597e-02  -1.181379335000e-02
Horizon              wing_right             6.073034338818e-01  -6.673890236100e-01   3.006396953419e+00  -1.594800267409e-01   9.310672109270e-01   0.000000000000e+00  -1.059944447991e-01   4.292775014362e-01   4.292756356913e-01   3.730338162263e-02   4.989456401995e+00   4.000000000000e+00  -4.991220096549e+01  -8.213442687073e-02  -3.963401938297e+00   2.689331964039e+05   4.067811821818e-02   2.112238759778e+00   9.234359990614e-01  -3.838978727741e-02   8.000000000000e-03  -5.988696178011e-02   4.990235479014e-03  -5.050584730394e-03  -7.241770156269e-02  -2.173496258871e-01  -5.167306516038e-02  -1.136100561296e-02
Horizon              wing_right             6.145271174630e-01  -6.838996171399e-01   3.042020681935e+00  -1.632928608905e-01   9.270902685752e-01   0.000000000000e+00  -1.072552154252e-01   4.343836224720e-01   4.343818619380e-01   3.592133491892e-02   4.973536729315e+00   4.000000000000e+00  -4.991010828735e+01  -7.979834133803e-02  -3.941524042194e+00   2.671138029718e+05   4.057623817226e-02   2.101671628905e+00   9.225766959776e-01  -3.848023021152e-02   8.000000000000e-03  -6.002805015081e-02   4.742157150069e-03  -4.902185877735e-03  -6.931895761943e-02  -2.105367439295e-01  -5.061065329079e-02  -1.081160675755e-02
Horizon              wing_right             6.214617758542e-01  -6.999587459691e-01   3.076214529031e+00  -1.669953915730e-01   9.232576611906e-01   0.000000000000e+00  -1.084655416395e-01   4.392854436398e-01   4.392838171971e-01   3.424111477066e-02   4.956350340356e+00   4.000000000000e+00  -4.990784131243e+01  -7.746909005832e-02  -3.918965927516e+00   2.653598806634e+05   4.047713973312e-02   2.091418433543e+00   9.215562516340e-01  -3.856840511766e-02   8.000000000000e-03  -6.016560046323e-02   4.459498371923e-03  -4.707554320799e-03  -6.567936480824e-02  -2.017454582668e-01  -4.901190366935e-02  -1.017344687570e-02
Horizon              wing_right             6.280482449951e-01  -7.154021097148e-01   3.108687330980e+00  -1.705503366381e-01   9.196042382039e-01   0.000000000000e+00  -1.096150973654e-01   4.439411443297e-01   4.439396763449e-01   3.227830443730e-02   4.937639426591e+00   4.000000000000e+00  -4.990538235703e+01  -7.508813603207e-02  -3.895619077141e+00   2.636868796445e+05   4.038174014550e-02   2.081571624458e+00   9.203373596044e-01  -3.865339025156e-02   8.000000000000e-03  -6.029817482288e-02   4.145849514404e-03  -4.468005522860e-03  -6.153954066370e-02  -1.910434326431e-01  -4.687644601243e-02  -9.455788788264e-03
Horizon              wing_right             6.342303314535e-01  -7.300669645414e-01   3.139162696974e+00  -1.739209821837e-01   9.161635106946e-01   0.000000000000e+00  -1.106940749988e-01   4.483110037450e-01   4.483097129782e-01   3.005057316501e-02   4.917208385453e+00   4.000000000000e+00  -4.990273203165e+01  -7.259022722214e-02  -3.871424544071e+00   2.621096755788e+05   4.029095257702e-02   2.072222429043e+00   9.188895475290e-01  -3.873426513603e-02   8.000000000000e-03  -6.042433731189e-02   3.805095867617e-03  -4.185420471917e-03  -5.694366964556e-02  -1.785255462666e-01  -4.421373580503e-02  -8.669189569161e-03
Horizon              wing_right             6.399552918472e-01  -7.437945647030e-01   3.167381344587e+00  -1.770717131948e-01   9.129672866256e-01   0.000000000000e+00  -1.116932690830e-01   4.523577397860e-01   4.523566384920e-01   2.757749399899e-02   4.894950269826e+00   4.000000000000e+00  -4.989991964758e+01  -6.990958489900e-02  -3.846391895945e+00   2.606424775477e+05   4.020568371939e-02   2.063460706887e+00   9.171922193513e-01  -3.881012502044e-02   8.000000000000e-03  -6.054267654534e-02   3.441372117056e-03  -3.862230233164e-03  -5.193898740533e-02  -1.643131839021e-01  -4.104348610324e-02  -7.825301811255e-03
Horizon              wing_right             6.451742828330e-01  -7.564326755889e-01   3.193103286213e+00  -1.799685508441e-01   9.100453195501e-01   0.000000000000e+00  -1.126041548463e-01   4.560468271274e-01   4.560459204017e-01   2.488035749054e-02   4.870877010879e+00   4.000000000000e+00  -4.989701280368e+01  -6.699312278849e-02  -3.820620279402e+00   2.592987588138e+05   4.012683355325e-02   2.055375050371e+00   9.152381186801e-01  -3.888009608821e-02   8.000000000000e-03  -6.065182939453e-02   3.058993569277e-03  -3.501388890689e-03  -4.657516496899e-02  -1.485525845075e-01  -3.739570262241e-02  -6.936581094971e-03
Horizon              wing_right             6.498427778197e-01  -7.678380966610e-01   3.216109848779e+00  -1.825796839240e-01   9.074249762352e-01   0.000000000000e+00  -1.134189609326e-01   4.593467917770e-01   4.593460771884e-01   2.198198354552e-02   4.845154178810e+00   4.000000000000e+00  -4.989411963951e+01  -6.382100444075e-02  -3.794321771549e+00   2.580911809993e+05   4.005529265076e-02   2.048052653189e+00   9.130372932734e-01  -3.894335101972e-02   8.000000000000e-03  -6.075050526470e-02   2.662359880228e-03  -3.106334006169e-03  -4.090356172303e-02  -1.314121424868e-01  -3.331026347397e-02  -6.015890334979e-03
Horizon              wing_right             6.539209468543e-01  -7.778791290533e-01   3.236205510570e+00  -1.848759816648e-01   9.051309282463e-01   0.000000000000e+00  -1.141307357037e-01   4.622294795998e-01   4.622289471410e-01   1.890653324104e-02   4.818142367469e+00   4.000000000000e+00  -4.989137684028e+01  -6.042895734541e-02  -3.767848715306e+00   2.570314656851e+05   3.999192973768e-02   2.041578205867e+00   9.106217851214e-01  -3.899912447467e-02   8.000000000000e-03  -6.083751024707e-02   2.255828729765e-03  -2.680934082426e-03  -3.497632594923e-02  -1.130786098749e-01  -2.883600913461e-02  -5.075998384510e-03
Horizon              wing_right             6.573739964364e-01  -7.864379211659e-01   3.253219540671e+00  -1.868314753618e-01   9.031848720579e-01   0.000000000000e+00  -1.147334065481e-01   4.646702965198e-01   4.646699288871e-01   1.567932199426e-02   4.790449272085e+00   4.000000000000e+00  -4.988892372249e+01  -5.692143821415e-02  -3.741729348037e+00   2.561301905291e+05   3.993756577551e-02   2.036031444617e+00   9.080514878258e-01  -3.904672803019e-02   8.000000000000e-03  -6.091177042178e-02   1.843558513506e-03  -2.229424362942e-03  -2.884534424616e-02  -9.375224857252e-02  -2.402934789415e-02  -4.128976033805e-03
Horizon              wing_right             6.601724663646e-01  -7.934126265160e-01   3.267007428209e+00  -1.884237967871e-01   9.016052817173e-01   0.000000000000e+00  -1.152218316907e-01   4.666484183475e-01   4.666481915491e-01   1.232663502006e-02   4.763000611703e+00   4.000000000000e+00  -4.988687436530e+01  -5.346856311742e-02  -3.716719876002e+00   2.553965547536e+05   3.989294150411e-02   2.031484063785e+00   9.054220605623e-01  -3.908556410178e-02   8.000000000000e-03  -6.097235357421e-02   1.429318972325e-03  -1.756334336243e-03  -2.256105569487e-02  -7.364106108296e-02  -1.895241902177e-02  -3.185492488730e-03
Horizon              wing_right             6.622924810801e-01  -7.987193114960e-01   3.277452090373e+00  -1.896345622886e-01   9.004071975121e-01   0.000000000000e+00  -1.155918440605e-01   4.681469684451e-01   4.681468527154e-01   8.875545581271e-03   4.737150498045e+00   4.000000000000e+00  -4.988530282115e+01  -5.029326033285e-02  -3.693890017898e+00   2.548382088249e+05   3.985869347788e-02   2.027997509415e+00   9.028771533408e-01  -3.911513838617e-02   8.000000000000e-03  -6.101848860555e-02   1.016263558715e-03  -1.266409707737e-03  -1.617111497637e-02  -5.295415607175e-02  -1.367085458928e-02  -2.254001145350e-03
Horizon              wing_right             6.637159533649e-01  -8.022935565232e-01   3.284464849949e+00  -1.904496927421e-01   8.996020535106e-01   0.000000000000e+00  -1.158402868423e-01   4.691531617114e-01   4.691531226964e-01   5.353736134608e-03   4.714891440807e+00   4.000000000000e+00  -4.988424597037e+01  -4.766683467607e-02  -3.674788157472e+00   2.544612251367e+05   3.983535103979e-02   2.025622893451e+00   9.006315399430e-01  -3.913507039841e-02   8.000000000000e-03  -6.104958197021e-02   6.066385078881e-04  -7.645276520954e-04  -9.718769903563e-03  -3.189394007120e-02  -8.251102343926e-03  -1.339746707676e-03
Horizon              wing_right             6.644307386554e-01  -8.040917021929e-01   3.287986174984e+00  -1.908596610993e-01   8.991975497705e-01   0.000000000000e+00  -1.159650404099e-01   4.696584136603e-01   4.696584060987e-01   1.789322123196e-03   4.699279403254e+00   4.000000000000e+00  -4.988371669816e+01  -4.593205170594e-02  -3.661774449863e+00   2.542702400989e+05   3.982335921836e-02   2.024403511612e+00   8.990178099252e-01  -3.914510157674e-02   8.000000000000e-03  -6.106523031932e-02   2.013293958034e-04  -2.555971166867e-04  -3.240433913144e-03  -1.064557986075e-02  -2.756964806986e-03  -4.432894324032e-04
Horizon              wing_right             6.646097213393e-01  -8.045423115891e-01   3.288867908967e+00  -1.909623862045e-01   8.990526362053e-01   0.000000000000e+00  -1.159962787813e-01   4.697849290644e-01   4.697849214947e-01   1.789148549201e-03   6.421406878260e+00   2.000000000000e+00  -4.988358424205e+01  -2.014543419965e-01  -4.996994968919e+00   2.549565009987e+05   3.993727643943e-02   2.036001943809e+00   8.960404617639e-01  -1.957380780169e-02   4.000000000000e-03  -3.053457606421e-02   3.071720140334e-04  -2.113491168822e-04  -3.242701543077e-03  -1.067615725273e-02  -2.724324106324e-03  -8.335934626857e-04
Horizon              wing_right             6.653245065871e-01  -8.063432739445e-01   3.292389169798e+00  -1.913729038306e-01   8.986479970554e-01   0.000000000000e+00  -1.161210323415e-01   4.702901809832e-01   4.702901417625e-01   5.351145632663e-03   6.406311267880e+00   2.000000000000e+00  -4.988305577935e+01  -1.998664245715e-01  -4.983928011967e+00   2.547630795051e+05   3.992494735480e-02   2.034745064628e+00   8.944342902330e-01  -1.957883223114e-02   4.000000000000e-03  -3.054241402936e-02   9.138528594611e-04  -6.324974056603e-04  -9.675328364169e-03  -3.188917908085e-02  -8.146147322272e-03  -2.478963229789e-03
Horizon              wing_right             6.667479787871e-01  -8.099365486668e-01   3.299401496617e+00  -1.921917451912e-01   8.978417607410e-01   0.000000000000e+00  -1.163694751085e-01   4.712963741895e-01   4.712962572625e-01   8.864417004437e-03   6.384902991342e+00   2.000000000000e+00  -4.988201075311e+01  -1.974563274727e-01  -4.964651939598e+00   2.543821157066e+05   3.990104283884e-02   2.032309242520e+00   8.921849045761e-01  -1.958886066420e-02   4.000000000000e-03  -3.055805809591e-02   1.501758474478e-03  -1.049006661354e-03  -1.596845200532e-02  -5.274408338985e-02  -1.350245320015e-02  -4.072497888967e-03
Horizon              wing_right             6.688679933762e-01  -8.153046978480e-01   3.309844761753e+00  -1.934144965674e-01   8.966399847175e-01   0.000000000000e+00  -1.167394874562e-01   4.727949241977e-01   4.727946932983e-01   1.229705727884e-02   6.360059178976e+00   2.000000000000e+00  -4.988047871328e+01  -1.944303598955e-01  -4.941445617852e+00   2.538179822293e+05   3.986591701227e-02   2.028732638237e+00   8.896074161527e-01  -1.960385215986e-02   4.000000000000e-03  -3.058144439710e-02   2.062854259842e-03  -1.457787200860e-03  -2.204957585131e-02  -7.306294060786e-02  -1.876386178966e-02  -5.593713868677e-03
Horizon              wing_right             6.716664631375e-01  -8.224212270921e-01   3.323629426403e+00  -1.950344742914e-01   8.950517375130e-01   0.000000000000e+00  -1.172279125698e-01   4.747730459075e-01   4.747726678308e-01   1.561801935801e-02   6.333596700298e+00   2.000000000000e+00  -4.987851950988e+01  -1.908866455947e-01  -4.915774434030e+00   2.530760498369e+05   3.981991971662e-02   2.024053835500e+00   8.869004525315e-01  -1.962374402740e-02   4.000000000000e-03  -3.061247513718e-02   2.590872266007e-03  -1.855751785923e-03  -2.785518725678e-02  -9.268843702699e-02  -2.390444263585e-02  -7.027132271472e-03
Horizon              wing_right             6.751195125138e-01  -8.312502006887e-01   3.340637317385e+00  -1.970426538654e-01   8.930890657195e-01   0.000000000000e+00  -1.178305833783e-01   4.772138626819e-01   4.772133082301e-01   1.879743928429e-02   6.306712675680e+00   2.000000000000e+00  -4.987623333797e+01  -1.868751293901e-01  -4.888630665850e+00   2.521629849258e+05   3.976344810675e-02   2.018316981706e+00   8.841944525620e-01  -1.964845055730e-02   4.000000000000e-03  -3.065101661179e-02   3.080840906002e-03  -2.239828188984e-03  -3.332923275528e-02  -1.114764379913e-01  -2.889925866820e-02  -8.360594441592e-03
Horizon              wing_right             6.791976813053e-01  -8.417457615714e-01   3.360722652059e+00  -1.994275833030e-01   8.907669515681e-01   0.000000000000e+00  -1.185423581069e-01   4.800965503329e-01   4.800957951919e-01   2.180694315448e-02   6.280204942936e+00   2.000000000000e+00  -4.987375845787e+01  -1.824432378400e-01  -4.860702157107e+00   2.510868861296e+05   3.969697445931e-02   2.011574470466e+00   8.815758264810e-01  -1.967786131135e-02   4.000000000000e-03  -3.069689654052e-02   3.528814830794e-03  -2.606976035850e-03  -3.842243292253e-02  -1.292919142223e-01  -3.372285735974e-02  -9.584303184058e-03
Horizon              wing_right             6.838661760137e-01  -8.538515831535e-01   3.383713302276e+00  -2.021752870233e-01   8.881032551751e-01   0.000000000000e+00  -1.193571641446e-01   4.833965147857e-01   4.833955403118e-01   2.461993170232e-02   6.254590934145e+00   2.000000000000e+00  -4.987124999758e+01  -1.776661663561e-01  -4.832461131446e+00   2.498572523080e+05   3.962104910087e-02   2.003887060643e+00   8.790999725803e-01  -1.971183911942e-02   4.000000000000e-03  -3.074990094188e-02   3.931694334093e-03  -2.954205451212e-03  -4.309191112493e-02  -1.460065144888e-01  -3.834826348751e-02  -1.069021653768e-02
Horizon              wing_right             6.890851666883e-01  -8.675002853900e-01   3.409412286139e+00  -2.052691677463e-01   8.851186388003e-01   0.000000000000e+00  -1.202680498536e-01   4.870856019073e-01   4.870843957979e-01   2.721183867396e-02   6.230185465566e+00   2.000000000000e+00  -4.986884675045e+01  -1.726539243428e-01  -4.804221593439e+00   2.484848127632e+05   3.953628300663e-02   1.995321917596e+00   8.767997861630e-01  -1.975021786936e-02   4.000000000000e-03  -3.080977068573e-02   4.287100763103e-03  -3.278595932778e-03  -4.730096541428e-02  -1.614972276124e-01  -4.274633335731e-02  -1.167167672177e-02
Horizon              wing_right             6.948101267408e-01  -8.826128517044e-01   3.437599474248e+00  -2.086899146496e-01   8.818364703781e-01   0.000000000000e+00  -1.212672438783e-01   4.911323377069e-01   4.911308945307e-01   2.956035972117e-02   6.207155717399e+00   2.000000000000e+00  -4.986664371314e+01  -1.675357630247e-01  -4.776181254496e+00   2.469813146547e+05   3.944332470879e-02   1.985950086897e+00   8.746916660483e-01  -1.979280019099e-02   4.000000000000e-03  -3.087619788027e-02   4.593289933232e-03  -3.577316488981e-03  -5.101891113332e-02  -1.756458866066e-01  -4.688541447465e-02  -1.252320691002e-02
Horizon              wing_right             7.009922128306e-01  -8.990980866088e-01   3.468033495225e+00  -2.124154265482e-01   8.782827036971e-01   0.000000000000e+00  -1.223462214473e-01   4.955021968617e-01   4.955005184209e-01   3.164564920226e-02   6.185558527824e+00   2.000000000000e+00  -4.986468301117e+01  -1.624357216820e-01  -4.748452233255e+00   2.453593652050e+05   3.934284684004e-02   1.975844961400e+00   8.727795816926e-01  -1.983935514748e-02   4.000000000000e-03  -3.094882227071e-02   4.849089473114e-03  -3.847650064048e-03  -5.422096063617e-02  -1.883393806493e-01  -5.073128663916e-02  -1.324041928750e-02
Horizon              wing_right             7.075786815789e-01  -9.168521558098e-01   3.500453823502e+00  -2.164207589996e-01   8.744857329174e-01   0.000000000000e+00  -1.234957771047e-01   5.001578972741e-01   5.001559927738e-01   3.345048299004e-02   6.165363278493e+00   2.000000000000e+00  -4.986296159347e+01  -1.574539395509e-01  -4.721081848438e+00   2.436323558253e+05   3.923554677547e-02   1.965082182243e+00   8.710575615251e-01  -1.988961605826e-02   4.000000000000e-03  -3.102722784304e-02   5.053849509314e-03  -4.087024371883e-03  -5.688811679677e-02  -1.994704582162e-01  -5.424736636546e-02  -1.381998880342e-02
Horizon              wing_right             7.145133395567e-01  -9.357582512301e-01   3.534583030714e+00  -2.206781040271e-01   8.704762196054e-01   0.000000000000e+00  -1.247061032468e-01   5.050597181497e-01   5.050576041514e-01   3.496038611934e-02   6.146464574862e+00   2.000000000000e+00  -4.986144609994e+01  -1.526591626535e-01  -4.694065391384e+00   2.418144329225e+05   3.912215598408e-02   1.953740413679e+00   8.695110647474e-01  -1.994327858556e-02   4.000000000000e-03  -3.111093983911e-02   5.207400514977e-03  -4.293048743325e-03  -5.900705821191e-02  -2.089389914285e-01  -5.739515246461e-02  -1.425966275567e-02
Horizon              wing_right             7.217370227072e-01  -9.556864226262e-01   3.570129180607e+00  -2.251568105849e-01   8.662868911176e-01   0.000000000000e+00  -1.259668737978e-01   5.101658388811e-01   5.101635390215e-01   3.616372484247e-02   6.128688877407e+00   2.000000000000e+00  -4.986008681047e+01  -1.480899567256e-01  -4.667353436013e+00   2.399204689995e+05   3.900345075322e-02   1.941902244025e+00   8.681176937026e-01  -1.999999922195e-02   4.000000000000e-03  -3.119942239721e-02   5.310015919207e-03  -4.463554780339e-03  -6.056999943688e-02  -2.166535734592e-01  -6.013488848550e-02  -1.455829024986e-02
Horizon              wing_right             7.291881011127e-01  -9.764936152844e-01   3.606788346080e+00  -2.298234529792e-01   8.619523099338e-01   0.000000000000e+00  -1.272673323078e-01   5.154326958467e-01   5.154302403101e-01   3.705176337788e-02   6.111798177574e+00   2.000000000000e+00  -4.985882730213e+01  -1.437599606687e-01  -4.640856040785e+00   2.379660066661e+05   3.888025976096e-02   1.929654759859e+00   8.668475874587e-01  -2.005939431798e-02   4.000000000000e-03  -3.129207703528e-02   5.362379283820e-03  -4.596638118369e-03  -6.157451913417e-02  -2.225333399983e-01  -6.242641862772e-02  -1.471586403265e-02
Horizon              wing_right             7.368030047996e-01  -9.980239496314e-01   3.644247225965e+00  -2.346419532342e-01   8.575086143952e-01   0.000000000000e+00  -1.285963837234e-01   5.208153540798e-01   5.208127788209e-01   3.761868631522e-02   6.095492668791e+00   2.000000000000e+00  -4.985760974174e+01  -1.396637336593e-01  -4.614445545773e+00   2.359671682361e+05   3.875346702195e-02   1.917089654979e+00   8.656637118213e-01  -2.012103978681e-02   4.000000000000e-03  -3.138824219007e-02   5.365556708032e-03  -4.690698841309e-03  -6.202335761810e-02  -2.265099265956e-01  -6.423021407614e-02  -1.473357109091e-02
Horizon              wing_right             7.445167660944e-01  -1.020109273504e+00   3.682185838294e+00  -2.395737618959e-01   8.529932321927e-01   0.000000000000e+00  -1.299426890465e-01   5.262678906382e-01   5.262652363619e-01   3.786158826099e-02   6.079413604157e+00   2.000000000000e+00  -4.985637698947e+01  -1.357815133278e-01  -4.587959068824e+00   2.339405345674e+05   3.862401041258e-02   1.904302907314e+00   8.645221777303e-01  -2.018447161583e-02   4.000000000000e-03  -3.148719401527e-02   5.320975193485e-03  -4.744478520999e-03  -6.192419050535e-02  -2.285294878479e-01  -6.550854456491e-02  -1.461384984669e-02
Horizon              wing_right             7.522635739056e-01  -1.042570011341e+00   3.720280266241e+00  -2.445781000395e-01   8.484445688329e-01   0.000000000000e+00  -1.312947620747e-01   5.317437864026e-01   5.317410973190e-01   3.778043285499e-02   6.063147178200e+00   2.000000000000e+00  -4.985507278897e+01  -1.320823805814e-01  -4.561201444786e+00   2.319030005125e+05   3.849287654771e-02   1.891394113906e+00   8.633726810216e-01  -2.024918730320e-02   4.000000000000e-03  -3.158814862250e-02   5.230407436091e-03  -4.757092267843e-03  -6.128938740432e-02  -2.285547123996e-01  -6.622676571872e-02  -1.436045221691e-02
Horizon              wing_right             7.599773352004e-01  -1.065216326772e+00   3.758205432581e+00  -2.496122633523e-01   8.439016741402e-01   0.000000000000e+00  -1.326410673978e-01   5.371963229611e-01   5.371936453458e-01   3.737798374722e-02   6.046230202117e+00   2.000000000000e+00  -4.985364106030e+01  -1.285258778956e-01  -4.533949221814e+00   2.298716146396e+05   3.836109283143e-02   1.878465577793e+00   8.621591489181e-01  -2.031464831973e-02   4.000000000000e-03  -3.169026592174e-02   5.095963123790e-03  -4.728054577832e-03  -6.013576489077e-02  -2.265667725153e-01  -6.635468737989e-02  -1.397850880714e-02
Horizon              wing_right             7.675922388873e-01  -1.087849606139e+00   3.795637878398e+00  -2.546319871640e-01   8.394038905929e-01   0.000000000000e+00  -1.339701188134e-01   5.425789811942e-01   5.425763617971e-01   3.665971048514e-02   6.028158452648e+00   2.000000000000e+00  -4.985202507683e+01  -1.250623047434e-01  -4.505956365207e+00   2.278634102652e+05   3.822971742950e-02   1.865621231050e+00   8.608206905146e-01  -2.038028367254e-02   4.000000000000e-03  -3.179265518055e-02   4.920086353080e-03  -4.657298179526e-03  -5.848434209153e-02  -2.225671500127e-01  -6.586798240208e-02  -1.347459502232e-02
Horizon              wing_right             7.750433172928e-01  -1.110264260553e+00   3.832258521948e+00  -2.595918692566e-01   8.349904879088e-01   0.000000000000e+00  -1.352705773234e-01   5.478458381597e-01   5.478433225155e-01   3.563367251605e-02   6.008398788036e+00   2.000000000000e+00  -4.985016722487e+01  -1.216319407769e-01  -4.476962459775e+00   2.258952344698e+05   3.809982789758e-02   1.852965474074e+00   8.592929716303e-01  -2.044549461730e-02   4.000000000000e-03  -3.189438237502e-02   4.705558167732e-03  -4.545185537399e-03  -5.636010506344e-02  -2.165792807995e-01  -6.474958933852e-02  -1.285679449702e-02
Horizon              wing_right             7.822670004433e-01  -1.132249833423e+00   3.867755373940e+00  -2.644458452806e-01   8.307002887664e-01   0.000000000000e+00  -1.365313478744e-01   5.529519588912e-01   5.529495895954e-01   3.431038465548e-02   5.986406377512e+00   2.000000000000e+00  -4.984801014499e+01  -1.181634810854e-01  -4.446704389105e+00   2.239835821373e+05   3.797250933000e-02   1.840602020484e+00   8.575101617837e-01  -2.050966052988e-02   4.000000000000e-03  -3.199447934942e-02   4.455502350254e-03  -4.392513137354e-03  -5.379178235179e-02  -2.086499554222e-01  -6.299105554308e-02  -1.213475339380e-02
Horizon              wing_right             7.892016584211e-01  -1.153593389308e+00   3.901826186121e+00  -2.691477096923e-01   8.265712908590e-01   0.000000000000e+00  -1.377416740165e-01   5.578537797668e-01   5.578515947890e-01   3.270266740900e-02   5.961648607837e+00   2.000000000000e+00  -4.984550032323e+01  -1.145721487333e-01  -4.414932635752e+00   2.221444434509e+05   3.784884321836e-02   1.828632864341e+00   8.554076244573e-01  -2.057214590716e-02   4.000000000000e-03  -3.209195473718e-02   4.173391327194e-03  -4.200509114498e-03  -5.081162788430e-02  -1.988503989681e-01  -6.059375845644e-02  -1.131971421227e-02
Horizon              wing_right             7.957881271694e-01  -1.174082148745e+00   3.934181010872e+00  -2.736516733906e-01   8.226402906255e-01   0.000000000000e+00  -1.388912296739e-01   5.625094801791e-01   5.625075112879e-01   3.082548546675e-02   5.933637307842e+00   2.000000000000e+00  -4.984259554725e+01  -1.107584675718e-01  -4.381433390082e+00   2.203931758126e+05   3.772989874938e-02   1.817157533645e+00   8.529255298579e-01  -2.063230842113e-02   4.000000000000e-03  -3.218580652514e-02   3.863047291785e-03  -3.970825088191e-03  -4.745519785408e-02  -1.872769260299e-01  -5.756993108450e-02  -1.042451047058e-02
