   Time[s]           u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             eo                e1                e2                e3
   3.995000000E+01   1.730975306E+02   3.015586393E-24  -1.215205192E+00  -6.092971493E-27  -2.722945110E-03   1.067512125E-25   6.963932707E+03  -1.051044746E-19  -5.163115666E+02   9.999974105E-01   2.827288994E-25  -2.275721669E-03  -6.335033701E-24
   4.000000000E+01   1.731000480E+02   3.013728433E-24  -1.215414901E+00  -6.087698809E-27  -2.721431223E-03   1.066915448E-25   6.972587834E+03  -1.052139380E-19  -5.163323499E+02   9.999972534E-01   2.821394361E-25  -2.343776840E-03  -6.332385246E-24
   4.005000000E+01   1.731027741E+02   3.011865059E-24  -1.215638444E+00  -6.082421941E-27  -2.719606984E-03   1.066316622E-25   6.981243095E+03  -1.053233578E-19  -5.163519658E+02   9.999970916E-01   2.815503711E-25  -2.411790270E-03  -6.329738244E-24
   4.010000000E+01   1.731057080E+02   3.009996337E-24  -1.215875753E+00  -6.077141357E-27  -2.717473553E-03   1.065715656E-25   6.989898500E+03  -1.054327341E-19  -5.163704156E+02   9.999969254E-01   2.809617536E-25  -2.479754217E-03  -6.327092698E-24
   4.015000000E+01   1.731088487E+02   3.008122332E-24  -1.216126756E+00  -6.071857517E-27  -2.715032127E-03   1.065112562E-25   6.998554059E+03  -1.055420670E-19  -5.163877008E+02   9.999967547E-01   2.803736323E-25  -2.547660963E-03  -6.324448612E-24
   4.020000000E+01   1.731121953E+02   3.006243109E-24  -1.216391382E+00  -6.066570864E-27  -2.712283933E-03   1.064507352E-25   7.007209783E+03  -1.056513567E-19  -5.164038230E+02   9.999965796E-01   2.797860561E-25  -2.615502826E-03  -6.321805988E-24
   4.025000000E+01   1.731157466E+02   3.004358733E-24  -1.216669555E+00  -6.061281827E-27  -2.709230237E-03   1.063900037E-25   7.015865682E+03  -1.057606033E-19  -5.164187841E+02   9.999964000E-01   2.791990732E-25  -2.683272150E-03  -6.319164831E-24
   4.030000000E+01   1.731195016E+02   3.002469267E-24  -1.216961202E+00  -6.055990816E-27  -2.705872334E-03   1.063290630E-25   7.024521765E+03  -1.058698070E-19  -5.164325858E+02   9.999962161E-01   2.786127318E-25  -2.750961315E-03  -6.316525142E-24
   4.035000000E+01   1.731234593E+02   3.000574773E-24  -1.217266244E+00  -6.050698224E-27  -2.702211554E-03   1.062679145E-25   7.033178043E+03  -1.059789680E-19  -5.164452304E+02   9.999960278E-01   2.780270798E-25  -2.818562731E-03  -6.313886926E-24
   4.040000000E+01   1.731276186E+02   2.998675313E-24  -1.217584605E+00  -6.045404423E-27  -2.698249260E-03   1.062065593E-25   7.041834525E+03  -1.060880863E-19  -5.164567198E+02   9.999958353E-01   2.774421649E-25  -2.886068843E-03  -6.311250186E-24
   4.045000000E+01   1.731319784E+02   2.996770947E-24  -1.217916204E+00  -6.040109768E-27  -2.693986849E-03   1.061449990E-25   7.050491222E+03  -1.061971622E-19  -5.164670564E+02   9.999956385E-01   2.768580343E-25  -2.953472131E-03  -6.308614924E-24
   4.050000000E+01   1.731365376E+02   2.994861734E-24  -1.218260961E+00  -6.034814589E-27  -2.689425746E-03   1.060832348E-25   7.059148144E+03  -1.063061957E-19  -5.164762425E+02   9.999954375E-01   2.762747352E-25  -3.020765109E-03  -6.305981145E-24
   4.055000000E+01   1.731412950E+02   2.992947732E-24  -1.218618794E+00  -6.029519200E-27  -2.684567414E-03   1.060212682E-25   7.067805299E+03  -1.064151871E-19  -5.164842806E+02   9.999952323E-01   2.756923145E-25  -3.087940328E-03  -6.303348850E-24
   4.060000000E+01   1.731462494E+02   2.991028998E-24  -1.218989618E+00  -6.024223891E-27  -2.679413344E-03   1.059591006E-25   7.076462699E+03  -1.065241365E-19  -5.164911734E+02   9.999950230E-01   2.751108186E-25  -3.154990375E-03  -6.300718044E-24
   4.065000000E+01   1.731513997E+02   2.989105586E-24  -1.219373351E+00  -6.018928936E-27  -2.673965059E-03   1.058967335E-25   7.085120352E+03  -1.066330440E-19  -5.164969237E+02   9.999948096E-01   2.745302938E-25  -3.221907876E-03  -6.298088730E-24
   4.070000000E+01   1.731567447E+02   2.987177551E-24  -1.219769904E+00  -6.013634587E-27  -2.668224114E-03   1.058341683E-25   7.093778268E+03  -1.067419097E-19  -5.165015342E+02   9.999945923E-01   2.739507860E-25  -3.288685495E-03  -6.295460910E-24
   4.075000000E+01   1.731622831E+02   2.985244946E-24  -1.220179191E+00  -6.008341078E-27  -2.662192095E-03   1.057714066E-25   7.102436457E+03  -1.068507338E-19  -5.165050080E+02   9.999943709E-01   2.733723411E-25  -3.355315935E-03  -6.292834588E-24
   4.080000000E+01   1.731680137E+02   2.983307825E-24  -1.220601124E+00  -6.003048627E-27  -2.655870619E-03   1.057084498E-25   7.111094929E+03  -1.069595165E-19  -5.165073483E+02   9.999941457E-01   2.727950042E-25  -3.421791938E-03  -6.290209767E-24
   4.085000000E+01   1.731739353E+02   2.981366237E-24  -1.221035612E+00  -5.997757435E-27  -2.649261333E-03   1.056452995E-25   7.119753692E+03  -1.070682579E-19  -5.165085581E+02   9.999939165E-01   2.722188206E-25  -3.488106290E-03  -6.287586450E-24
   4.090000000E+01   1.731800466E+02   2.979420233E-24  -1.221482565E+00  -5.992467689E-27  -2.642365912E-03   1.055819572E-25   7.128412756E+03  -1.071769581E-19  -5.165086409E+02   9.999936836E-01   2.716438350E-25  -3.554251815E-03  -6.284964640E-24
   4.095000000E+01   1.731863463E+02   2.977469865E-24  -1.221941889E+00  -5.987179564E-27  -2.635186065E-03   1.055184244E-25   7.137072130E+03  -1.072856172E-19  -5.165076001E+02   9.999934470E-01   2.710700918E-25  -3.620221381E-03  -6.282344340E-24
   4.100000000E+01   1.731928330E+02   2.975515180E-24  -1.222413492E+00  -5.981893222E-27  -2.627723527E-03   1.054547028E-25   7.145731824E+03  -1.073942355E-19  -5.165054393E+02   9.999932066E-01   2.704976353E-25  -3.686007899E-03  -6.279725554E-24
   4.105000000E+01   1.731995055E+02   2.973556229E-24  -1.222897279E+00  -5.976608814E-27  -2.619980063E-03   1.053907937E-25   7.154391847E+03  -1.075028130E-19  -5.165021622E+02   9.999929627E-01   2.699265093E-25  -3.751604323E-03  -6.277108284E-24
   4.110000000E+01   1.732063624E+02   2.971593060E-24  -1.223393153E+00  -5.971326486E-27  -2.611957468E-03   1.053266989E-25   7.163052208E+03  -1.076113499E-19  -5.164977726E+02   9.999927152E-01   2.693567573E-25  -3.817003654E-03  -6.274492534E-24
   4.115000000E+01   1.732134023E+02   2.969625722E-24  -1.223901018E+00  -5.966046376E-27  -2.603657563E-03   1.052624198E-25   7.171712915E+03  -1.077198463E-19  -5.164922744E+02   9.999924642E-01   2.687884225E-25  -3.882198934E-03  -6.271878306E-24
   4.120000000E+01   1.732206239E+02   2.967654264E-24  -1.224420776E+00  -5.960768616E-27  -2.595082201E-03   1.051979581E-25   7.180373979E+03  -1.078283023E-19  -5.164856716E+02   9.999922098E-01   2.682215478E-25  -3.947183255E-03  -6.269265603E-24
   4.125000000E+01   1.732280258E+02   2.965678736E-24  -1.224952327E+00  -5.955493337E-27  -2.586233259E-03   1.051333153E-25   7.189035408E+03  -1.079367182E-19  -5.164779684E+02   9.999919521E-01   2.676561757E-25  -4.011949754E-03  -6.266654429E-24
   4.130000000E+01   1.732356064E+02   2.963699186E-24  -1.225495572E+00  -5.950220667E-27  -2.577112643E-03   1.050684930E-25   7.197697210E+03  -1.080450939E-19  -5.164691690E+02   9.999916911E-01   2.670923485E-25  -4.076491614E-03  -6.264044786E-24
   4.135000000E+01   1.732433646E+02   2.961715664E-24  -1.226050407E+00  -5.944950734E-27  -2.567722286E-03   1.050034928E-25   7.206359395E+03  -1.081534297E-19  -5.164592779E+02   9.999914268E-01   2.665301081E-25  -4.140802067E-03  -6.261436678E-24
   4.140000000E+01   1.732512986E+02   2.959728222E-24  -1.226616732E+00  -5.939683669E-27  -2.558064149E-03   1.049383163E-25   7.215021970E+03  -1.082617256E-19  -5.164482993E+02   9.999911595E-01   2.659694959E-25  -4.204874396E-03  -6.258830107E-24
   4.145000000E+01   1.732594072E+02   2.957736909E-24  -1.227194442E+00  -5.934419604E-27  -2.548140218E-03   1.048729651E-25   7.223684946E+03  -1.083699819E-19  -5.164362380E+02   9.999908891E-01   2.654105531E-25  -4.268701929E-03  -6.256225077E-24
   4.150000000E+01   1.732676888E+02   2.955741779E-24  -1.227783432E+00  -5.929158675E-27  -2.537952506E-03   1.048074407E-25   7.232348330E+03  -1.084781986E-19  -5.164230987E+02   9.999906156E-01   2.648533207E-25  -4.332278048E-03  -6.253621590E-24
   4.155000000E+01   1.732761420E+02   2.953742884E-24  -1.228383597E+00  -5.923901024E-27  -2.527503050E-03   1.047417449E-25   7.241012131E+03  -1.085863758E-19  -5.164088860E+02   9.999903393E-01   2.642978389E-25  -4.395596182E-03  -6.251019649E-24
   4.160000000E+01   1.732847652E+02   2.951740278E-24  -1.228994831E+00  -5.918646798E-27  -2.516793915E-03   1.046758792E-25   7.249676358E+03  -1.086945137E-19  -5.163936050E+02   9.999900602E-01   2.637441481E-25  -4.458649815E-03  -6.248419257E-24
   4.165000000E+01   1.732935568E+02   2.949734015E-24  -1.229617025E+00  -5.913396152E-27  -2.505827190E-03   1.046098453E-25   7.258341018E+03  -1.088026125E-19  -5.163772606E+02   9.999897783E-01   2.631922879E-25  -4.521432481E-03  -6.245820417E-24
   4.170000000E+01   1.733025155E+02   2.947724151E-24  -1.230250071E+00  -5.908149246E-27  -2.494604988E-03   1.045436448E-25   7.267006119E+03  -1.089106721E-19  -5.163598580E+02   9.999894937E-01   2.626422977E-25  -4.583937765E-03  -6.243223131E-24
   4.175000000E+01   1.733116396E+02   2.945710744E-24  -1.230893860E+00  -5.902906250E-27  -2.483129448E-03   1.044772794E-25   7.275671671E+03  -1.090186929E-19  -5.163414023E+02   9.999892065E-01   2.620942166E-25  -4.646159308E-03  -6.240627404E-24
   4.180000000E+01   1.733209275E+02   2.943693852E-24  -1.231548281E+00  -5.897667341E-27  -2.471402731E-03   1.044107508E-25   7.284337682E+03  -1.091266748E-19  -5.163218989E+02   9.999889169E-01   2.615480833E-25  -4.708090804E-03  -6.238033237E-24
   4.185000000E+01   1.733303776E+02   2.941673533E-24  -1.232213222E+00  -5.892432706E-27  -2.459427022E-03   1.043440606E-25   7.293004158E+03  -1.092346180E-19  -5.163013532E+02   9.999886248E-01   2.610039359E-25  -4.769726001E-03  -6.235440633E-24
   4.190000000E+01   1.733399885E+02   2.939649848E-24  -1.232888571E+00  -5.887202538E-27  -2.447204532E-03   1.042772106E-25   7.301671109E+03  -1.093425226E-19  -5.162797707E+02   9.999883304E-01   2.604618124E-25  -4.831058700E-03  -6.232849595E-24
   4.195000000E+01   1.733497584E+02   2.937622859E-24  -1.233574215E+00  -5.881977039E-27  -2.434737491E-03   1.042102024E-25   7.310338542E+03  -1.094503888E-19  -5.162571570E+02   9.999880337E-01   2.599217503E-25  -4.892082761E-03  -6.230260126E-24
   4.200000000E+01   1.733596858E+02   2.935592627E-24  -1.234270040E+00  -5.876756421E-27  -2.422028155E-03   1.041430379E-25   7.319006464E+03  -1.095582166E-19  -5.162335179E+02   9.999877348E-01   2.593837867E-25  -4.952792099E-03  -6.227672229E-24
   4.205000000E+01   1.733697689E+02   2.933559218E-24  -1.234975932E+00  -5.871540902E-27  -2.409078799E-03   1.040757187E-25   7.327674885E+03  -1.096660062E-19  -5.162088591E+02   9.999874339E-01   2.588479584E-25  -5.013180684E-03  -6.225085906E-24
   4.210000000E+01   1.733800062E+02   2.931522694E-24  -1.235691773E+00  -5.866330707E-27  -2.395891723E-03   1.040082467E-25   7.336343811E+03  -1.097737577E-19  -5.161831866E+02   9.999871310E-01   2.583143017E-25  -5.073242544E-03  -6.222501160E-24
   4.215000000E+01   1.733903961E+02   2.929483122E-24  -1.236417448E+00  -5.861126068E-27  -2.382469245E-03   1.039406236E-25   7.345013249E+03  -1.098814712E-19  -5.161565064E+02   9.999868262E-01   2.577828527E-25  -5.132971766E-03  -6.219917994E-24
   4.220000000E+01   1.734009367E+02   2.927440568E-24  -1.237152840E+00  -5.855927224E-27  -2.368813708E-03   1.038728513E-25   7.353683208E+03  -1.099891468E-19  -5.161288246E+02   9.999865196E-01   2.572536467E-25  -5.192362495E-03  -6.217336411E-24
   4.225000000E+01   1.734116265E+02   2.925395100E-24  -1.237897829E+00  -5.850734418E-27  -2.354927472E-03   1.038049315E-25   7.362353695E+03  -1.100967846E-19  -5.161001475E+02   9.999862113E-01   2.567267190E-25  -5.251408933E-03  -6.214756412E-24
   4.230000000E+01   1.734224637E+02   2.923346785E-24  -1.238652298E+00  -5.845547900E-27  -2.340812919E-03   1.037368662E-25   7.371024717E+03  -1.102043848E-19  -5.160704812E+02   9.999859013E-01   2.562021044E-25  -5.310105342E-03  -6.212178002E-24
   4.235000000E+01   1.734334466E+02   2.921295692E-24  -1.239416127E+00  -5.840367919E-27  -2.326472451E-03   1.036686573E-25   7.379696281E+03  -1.103119474E-19  -5.160398321E+02   9.999855898E-01   2.556798371E-25  -5.368446046E-03  -6.209601181E-24
   4.240000000E+01   1.734445736E+02   2.919241889E-24  -1.240189196E+00  -5.835194732E-27  -2.311908490E-03   1.036003066E-25   7.388368395E+03  -1.104194726E-19  -5.160082069E+02   9.999852768E-01   2.551599512E-25  -5.426425426E-03  -6.207025954E-24
   4.245000000E+01   1.734558429E+02   2.917185448E-24  -1.240971383E+00  -5.830028595E-27  -2.297123475E-03   1.035318160E-25   7.397041066E+03  -1.105269604E-19  -5.159756119E+02   9.999849626E-01   2.546424800E-25  -5.484037927E-03  -6.204452322E-24
   4.250000000E+01   1.734672526E+02   2.915126437E-24  -1.241762567E+00  -5.824869766E-27  -2.282119867E-03   1.034631875E-25   7.405714300E+03  -1.106344110E-19  -5.159420539E+02   9.999846470E-01   2.541274568E-25  -5.541278051E-03  -6.201880287E-24
   4.255000000E+01   1.734788012E+02   2.913064927E-24  -1.242562625E+00  -5.819718501E-27  -2.266900142E-03   1.033944231E-25   7.414388104E+03  -1.107418245E-19  -5.159075397E+02   9.999843303E-01   2.536149142E-25  -5.598140367E-03  -6.199309854E-24
   4.260000000E+01   1.734904868E+02   2.911000989E-24  -1.243371434E+00  -5.814575059E-27  -2.251466797E-03   1.033255247E-25   7.423062486E+03  -1.108492010E-19  -5.158720760E+02   9.999840125E-01   2.531048845E-25  -5.654619502E-03  -6.196741023E-24
   4.265000000E+01   1.735023076E+02   2.908934693E-24  -1.244188871E+00  -5.809439695E-27  -2.235822344E-03   1.032564943E-25   7.431737452E+03  -1.109565406E-19  -5.158356698E+02   9.999836938E-01   2.525973995E-25  -5.710710148E-03  -6.194173798E-24
   4.270000000E+01   1.735142619E+02   2.906866110E-24  -1.245014812E+00  -5.804312661E-27  -2.219969314E-03   1.031873340E-25   7.440413008E+03  -1.110638434E-19  -5.157983281E+02   9.999833741E-01   2.520924907E-25  -5.766407059E-03  -6.191608180E-24
   4.275000000E+01   1.735263479E+02   2.904795311E-24  -1.245849131E+00  -5.799194206E-27  -2.203910255E-03   1.031180458E-25   7.449089162E+03  -1.111711094E-19  -5.157600579E+02   9.999830537E-01   2.515901889E-25  -5.821705052E-03  -6.189044173E-24
   4.280000000E+01   1.735385637E+02   2.902722365E-24  -1.246691704E+00  -5.794084577E-27  -2.187647729E-03   1.030486318E-25   7.457765919E+03  -1.112783388E-19  -5.157208665E+02   9.999827326E-01   2.510905249E-25  -5.876599008E-03  -6.186481778E-24
   4.285000000E+01   1.735509075E+02   2.900647345E-24  -1.247542404E+00  -5.788984014E-27  -2.171184318E-03   1.029790940E-25   7.466443287E+03  -1.113855318E-19  -5.156807612E+02   9.999824110E-01   2.505935288E-25  -5.931083875E-03  -6.183920998E-24
   4.290000000E+01   1.735633776E+02   2.898570319E-24  -1.248401104E+00  -5.783892752E-27  -2.154522615E-03   1.029094345E-25   7.475121271E+03  -1.114926883E-19  -5.156397491E+02   9.999820888E-01   2.500992302E-25  -5.985154663E-03  -6.181361836E-24
   4.295000000E+01   1.735759721E+02   2.896491357E-24  -1.249267678E+00  -5.778811021E-27  -2.137665233E-03   1.028396555E-25   7.483799878E+03  -1.115998085E-19  -5.155978378E+02   9.999817662E-01   2.496076584E-25  -6.038806446E-03  -6.178804293E-24
   4.300000000E+01   1.735886892E+02   2.894410530E-24  -1.250141998E+00  -5.773739044E-27  -2.120614795E-03   1.027697590E-25   7.492479113E+03  -1.117068924E-19  -5.155550347E+02   9.999814434E-01   2.491188422E-25  -6.092034367E-03  -6.176248371E-24
   4.305000000E+01   1.736015269E+02   2.892327906E-24  -1.251023936E+00  -5.768677037E-27  -2.103373944E-03   1.026997471E-25   7.501158983E+03  -1.118139402E-19  -5.155113475E+02   9.999811203E-01   2.486328101E-25  -6.144833632E-03  -6.173694074E-24
   4.310000000E+01   1.736144835E+02   2.890243554E-24  -1.251913364E+00  -5.763625211E-27  -2.085945331E-03   1.026296221E-25   7.509839494E+03  -1.119209520E-19  -5.154667838E+02   9.999807972E-01   2.481495901E-25  -6.197199514E-03  -6.171141402E-24
   4.315000000E+01   1.736275571E+02   2.888157542E-24  -1.252810152E+00  -5.758583767E-27  -2.068331626E-03   1.025593861E-25   7.518520652E+03  -1.120279279E-19  -5.154213512E+02   9.999804740E-01   2.476692095E-25  -6.249127353E-03  -6.168590359E-24
   4.320000000E+01   1.736407458E+02   2.886069938E-24  -1.253714172E+00  -5.753552900E-27  -2.050535509E-03   1.024890413E-25   7.527202461E+03  -1.121348679E-19  -5.153750577E+02   9.999801509E-01   2.471916956E-25  -6.300612556E-03  -6.166040946E-24
   4.325000000E+01   1.736540478E+02   2.883980809E-24  -1.254625293E+00  -5.748532797E-27  -2.032559674E-03   1.024185897E-25   7.535884929E+03  -1.122417721E-19  -5.153279111E+02   9.999798281E-01   2.467170749E-25  -6.351650596E-03  -6.163493166E-24
   4.330000000E+01   1.736674611E+02   2.881890223E-24  -1.255543386E+00  -5.743523639E-27  -2.014406828E-03   1.023480336E-25   7.544568061E+03  -1.123486406E-19  -5.152799193E+02   9.999795055E-01   2.462453737E-25  -6.402237014E-03  -6.160947020E-24
   4.335000000E+01   1.736809838E+02   2.879798245E-24  -1.256468319E+00  -5.738525597E-27  -1.996079689E-03   1.022773753E-25   7.553251861E+03  -1.124554736E-19  -5.152310903E+02   9.999791833E-01   2.457766176E-25  -6.452367421E-03  -6.158402510E-24
   4.340000000E+01   1.736946142E+02   2.877704941E-24  -1.257399962E+00  -5.733538837E-27  -1.977580988E-03   1.022066168E-25   7.561936336E+03  -1.125622710E-19  -5.151814323E+02   9.999788615E-01   2.453108321E-25  -6.502037492E-03  -6.155859639E-24
   4.345000000E+01   1.737083501E+02   2.875610376E-24  -1.258338184E+00  -5.728563517E-27  -1.958913465E-03   1.021357604E-25   7.570621491E+03  -1.126690330E-19  -5.151309534E+02   9.999785404E-01   2.448480418E-25  -6.551242973E-03  -6.153318408E-24
   4.350000000E+01   1.737221898E+02   2.873514616E-24  -1.259282853E+00  -5.723599788E-27  -1.940079874E-03   1.020648082E-25   7.579307330E+03  -1.127757597E-19  -5.150796618E+02   9.999782199E-01   2.443882714E-25  -6.599979679E-03  -6.150778819E-24
   4.355000000E+01   1.737361314E+02   2.871417725E-24  -1.260233837E+00  -5.718647795E-27  -1.921082977E-03   1.019937625E-25   7.587993860E+03  -1.128824511E-19  -5.150275659E+02   9.999779002E-01   2.439315446E-25  -6.648243493E-03  -6.148240875E-24
   4.360000000E+01   1.737501728E+02   2.869319767E-24  -1.261191004E+00  -5.713707677E-27  -1.901925547E-03   1.019226256E-25   7.596681085E+03  -1.129891074E-19  -5.149746740E+02   9.999775813E-01   2.434778850E-25  -6.696030368E-03  -6.145704576E-24
   4.365000000E+01   1.737643122E+02   2.867220804E-24  -1.262154221E+00  -5.708779566E-27  -1.882610368E-03   1.018513995E-25   7.605369010E+03  -1.130957285E-19  -5.149209944E+02   9.999772634E-01   2.430273158E-25  -6.743336324E-03  -6.143169925E-24
   4.370000000E+01   1.737785476E+02   2.865120902E-24  -1.263123356E+00  -5.703863590E-27  -1.863140230E-03   1.017800865E-25   7.614057640E+03  -1.132023146E-19  -5.148665358E+02   9.999769466E-01   2.425798593E-25  -6.790157455E-03  -6.140636924E-24
   4.375000000E+01   1.737928772E+02   2.863020121E-24  -1.264098277E+00  -5.698959871E-27  -1.843517937E-03   1.017086888E-25   7.622746979E+03  -1.133088658E-19  -5.148113067E+02   9.999766309E-01   2.421355379E-25  -6.836489921E-03  -6.138105573E-24
   4.380000000E+01   1.738072988E+02   2.860918526E-24  -1.265078849E+00  -5.694068527E-27  -1.823746296E-03   1.016372087E-25   7.631437033E+03  -1.134153821E-19  -5.147553156E+02   9.999763165E-01   2.416943733E-25  -6.882329953E-03  -6.135575876E-24
   4.385000000E+01   1.738218107E+02   2.858816177E-24  -1.266064939E+00  -5.689189673E-27  -1.803828126E-03   1.015656482E-25   7.640127805E+03  -1.135218636E-19  -5.146985713E+02   9.999760034E-01   2.412563865E-25  -6.927673855E-03  -6.133047833E-24
   4.390000000E+01   1.738364109E+02   2.856713138E-24  -1.267056415E+00  -5.684323418E-27  -1.783766252E-03   1.014940097E-25   7.648819301E+03  -1.136283104E-19  -5.146410825E+02   9.999756917E-01   2.408215986E-25  -6.972517998E-03  -6.130521446E-24
   4.395000000E+01   1.738510973E+02   2.854609469E-24  -1.268053141E+00  -5.679469870E-27  -1.763563507E-03   1.014222954E-25   7.657511524E+03  -1.137347225E-19  -5.145828580E+02   9.999753815E-01   2.403900297E-25  -7.016858826E-03  -6.127996716E-24
   4.400000000E+01   1.738658681E+02   2.852505233E-24  -1.269054986E+00  -5.674629133E-27  -1.743222731E-03   1.013505074E-25   7.666204480E+03  -1.138411001E-19  -5.145239066E+02   9.999750730E-01   2.399616997E-25  -7.060692852E-03  -6.125473646E-24
   4.405000000E+01   1.738807212E+02   2.850400491E-24  -1.270061814E+00  -5.669801311E-27  -1.722746770E-03   1.012786480E-25   7.674898171E+03  -1.139474431E-19  -5.144642372E+02   9.999747662E-01   2.395366282E-25  -7.104016663E-03  -6.122952236E-24
   4.410000000E+01   1.738956548E+02   2.848295304E-24  -1.271073491E+00  -5.664986503E-27  -1.702138478E-03   1.012067193E-25   7.683592603E+03  -1.140537518E-19  -5.144038589E+02   9.999744611E-01   2.391148340E-25  -7.146826915E-03  -6.120432489E-24
   4.415000000E+01   1.739106667E+02   2.846189733E-24  -1.272089884E+00  -5.660184808E-27  -1.681400712E-03   1.011347235E-25   7.692287778E+03  -1.141600260E-19  -5.143427805E+02   9.999741579E-01   2.386963357E-25  -7.189120335E-03  -6.117914405E-24
   4.420000000E+01   1.739257552E+02   2.844083840E-24  -1.273110857E+00  -5.655396325E-27  -1.660536336E-03   1.010626629E-25   7.700983702E+03  -1.142662659E-19  -5.142810113E+02   9.999738567E-01   2.382811513E-25  -7.230893723E-03  -6.115397986E-24
   4.425000000E+01   1.739409181E+02   2.841977686E-24  -1.274136278E+00  -5.650621151E-27  -1.639548219E-03   1.009905397E-25   7.709680377E+03  -1.143724716E-19  -5.142185602E+02   9.999735576E-01   2.378692984E-25  -7.272143950E-03  -6.112883233E-24
   4.430000000E+01   1.739561536E+02   2.839871331E-24  -1.275166011E+00  -5.645859382E-27  -1.618439235E-03   1.009183560E-25   7.718377808E+03  -1.144786431E-19  -5.141554365E+02   9.999732606E-01   2.374607941E-25  -7.312867959E-03  -6.110370147E-24
   4.435000000E+01   1.739714595E+02   2.837764837E-24  -1.276199921E+00  -5.641111116E-27  -1.597212261E-03   1.008461140E-25   7.727075998E+03  -1.145847805E-19  -5.140916494E+02   9.999729659E-01   2.370556551E-25  -7.353062765E-03  -6.107858730E-24
   4.440000000E+01   1.739868341E+02   2.835658265E-24  -1.277237876E+00  -5.636376448E-27  -1.575870179E-03   1.007738160E-25   7.735774951E+03  -1.146908838E-19  -5.140272081E+02   9.999726734E-01   2.366538978E-25  -7.392725454E-03  -6.105348983E-24
   4.445000000E+01   1.740022752E+02   2.833551676E-24  -1.278279740E+00  -5.631655476E-27  -1.554415874E-03   1.007014641E-25   7.744474669E+03  -1.147969532E-19  -5.139621220E+02   9.999723834E-01   2.362555377E-25  -7.431853186E-03  -6.102840908E-24
   4.450000000E+01   1.740177808E+02   2.831445130E-24  -1.279325379E+00  -5.626948295E-27  -1.532852234E-03   1.006290604E-25   7.753175157E+03  -1.149029886E-19  -5.138964003E+02   9.999720958E-01   2.358605902E-25  -7.470443190E-03  -6.100334504E-24
   4.455000000E+01   1.740333491E+02   2.829338689E-24  -1.280374659E+00  -5.622255005E-27  -1.511182151E-03   1.005566073E-25   7.761876418E+03  -1.150089901E-19  -5.138300526E+02   9.999718109E-01   2.354690702E-25  -7.508492772E-03  -6.097829774E-24
   4.460000000E+01   1.740489780E+02   2.827232414E-24  -1.281427445E+00  -5.617575701E-27  -1.489408518E-03   1.004841068E-25   7.770578454E+03  -1.151149578E-19  -5.137630883E+02   9.999715285E-01   2.350809921E-25  -7.545999305E-03  -6.095326719E-24
   4.465000000E+01   1.740646655E+02   2.825126366E-24  -1.282483603E+00  -5.612910484E-27  -1.467534230E-03   1.004115612E-25   7.779281268E+03  -1.152208917E-19  -5.136955167E+02   9.999712489E-01   2.346963698E-25  -7.582960239E-03  -6.092825338E-24
   4.470000000E+01   1.740804097E+02   2.823020607E-24  -1.283543000E+00  -5.608259450E-27  -1.445562184E-03   1.003389726E-25   7.787984864E+03  -1.153267919E-19  -5.136273475E+02   9.999709722E-01   2.343152167E-25  -7.619373093E-03  -6.090325635E-24
   4.475000000E+01   1.740962085E+02   2.820915196E-24  -1.284605501E+00  -5.603622699E-27  -1.423495278E-03   1.002663432E-25   7.796689245E+03  -1.154326585E-19  -5.135585903E+02   9.999706983E-01   2.339375460E-25  -7.655235460E-03  -6.087827608E-24
   4.480000000E+01   1.741120600E+02   2.818810194E-24  -1.285670972E+00  -5.599000331E-27  -1.401336412E-03   1.001936753E-25   7.805394412E+03  -1.155384914E-19  -5.134892546E+02   9.999704273E-01   2.335633701E-25  -7.690545005E-03  -6.085331260E-24
   4.485000000E+01   1.741279622E+02   2.816705664E-24  -1.286739280E+00  -5.594392443E-27  -1.379088484E-03   1.001209708E-25   7.814100370E+03  -1.156442908E-19  -5.134193500E+02   9.999701594E-01   2.331927012E-25  -7.725299466E-03  -6.082836591E-24
   4.490000000E+01   1.741439130E+02   2.814601666E-24  -1.287810291E+00  -5.589799136E-27  -1.356754395E-03   1.000482322E-25   7.822807119E+03  -1.157500567E-19  -5.133488863E+02   9.999698947E-01   2.328255509E-25  -7.759496654E-03  -6.080343602E-24
   4.495000000E+01   1.741599106E+02   2.812498260E-24  -1.288883871E+00  -5.585220509E-27  -1.334337044E-03   9.997546139E-26   7.831514663E+03  -1.158557890E-19  -5.132778731E+02   9.999696331E-01   2.324619305E-25  -7.793134450E-03  -6.077852293E-24
   4.500000000E+01   1.741759529E+02   2.810395507E-24  -1.289959888E+00  -5.580656660E-27  -1.311839330E-03   9.990266072E-26   7.840223004E+03  -1.159614880E-19  -5.132063202E+02   9.999693747E-01   2.321018506E-25  -7.826210810E-03  -6.075362666E-24
   4.505000000E+01   1.741920380E+02   2.808293467E-24  -1.291038208E+00  -5.576107687E-27  -1.289264150E-03   9.982983231E-26   7.848932144E+03  -1.160671536E-19  -5.131342373E+02   9.999691198E-01   2.317453216E-25  -7.858723762E-03  -6.072874721E-24
