   Time[s]           u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             eo                e1                e2                e3
   9.240000000E+01   5.347816030E+01  -1.917160368E-02   1.065689702E+01   5.259802956E-04   1.332777753E-02  -8.066763482E-04   4.965729522E+03  -4.454810658E+02  -9.969167524E+02   9.898129462E-01   8.462042113E-03   1.184670702E-01  -7.851292042E-02
   9.250000000E+01   5.334143050E+01  -1.998708807E-02   1.063350941E+01   5.634863600E-04   1.075198645E-02  -8.288372887E-04   4.971102511E+03  -4.463402866E+02  -9.971453199E+02   9.897379678E-01   8.531483920E-03   1.190614591E-01  -7.855149806E-02
   9.260000000E+01   5.320245099E+01  -2.053609828E-02   1.060965092E+01   5.921097658E-04   8.104690040E-03  -8.540362406E-04   4.976461378E+03  -4.471978414E+02  -9.973787541E+02   9.896781443E-01   8.592158895E-03   1.195263916E-01  -7.859253864E-02
   9.270000000E+01   5.306207290E+01  -2.081064632E-02   1.058546710E+01   6.112568973E-04   5.400979355E-03  -8.816246165E-04   4.981805999E+03  -4.480536940E+02  -9.976155878E+02   9.896340351E-01   8.643338976E-03   1.198587599E-01  -7.863616758E-02
   9.280000000E+01   5.292115798E+01  -2.080985805E-02   1.056110522E+01   6.206024018E-04   2.656509523E-03  -9.109022494E-04   4.987136340E+03  -4.489078223E+02  -9.978543404E+02   9.896060620E-01   8.684337094E-03   1.200562132E-01  -7.868246342E-02
   9.290000000E+01   5.278057364E+01  -2.053983073E-02   1.053671347E+01   6.200924177E-04  -1.125629074E-04  -9.411373172E-04   4.992452456E+03  -4.497602186E+02  -9.980935271E+02   9.895945015E-01   8.714523004E-03   1.201171824E-01  -7.873145680E-02
   9.300000000E+01   5.264118786E+01  -2.001330201E-02   1.051244009E+01   6.099400831E-04  -2.889652947E-03  -9.715867039E-04   4.997754487E+03  -4.506108895E+02  -9.983316682E+02   9.895994792E-01   8.733338708E-03   1.200409011E-01  -7.878313068E-02
   9.310000000E+01   5.250386395E+01  -1.924914597E-02   1.048843260E+01   5.906137414E-04  -5.657829587E-03  -1.001516205E-03   5.003042664E+03  -4.514598562E+02  -9.985672977E+02   9.896209660E-01   8.740313031E-03   1.198274243E-01  -7.883742165E-02
   9.320000000E+01   5.236945534E+01  -1.827171580E-02   1.046483688E+01   5.628184119E-04  -8.399907025E-03  -1.030220014E-03   5.008317296E+03  -4.523071542E+02  -9.987989721E+02   9.896587762E-01   8.735075004E-03   1.194776418E-01  -7.889422226E-02
   9.330000000E+01   5.223880022E+01  -1.711005648E-02   1.044179637E+01   5.274712317E-04  -1.109854461E-02  -1.057038972E-03   5.013578777E+03  -4.531528332E+02  -9.990252787E+02   9.897125684E-01   8.717365681E-03   1.189932881E-01  -7.895338436E-02
   9.340000000E+01   5.211271629E+01  -1.579701299E-02   1.041945126E+01   4.856717130E-04  -1.373635561E-02  -1.081377109E-03   5.018827574E+03  -4.539969569E+02  -9.992448436E+02   9.897818482E-01   8.687048109E-03   1.183769472E-01  -7.901472322E-02
   9.350000000E+01   5.199199542E+01  -1.436826196E-02   1.039793765E+01   4.386677690E-04  -1.629602481E-02  -1.102716075E-03   5.024064232E+03  -4.548396026E+02  -9.994563397E+02   9.898659738E-01   8.644115196E-03   1.176320519E-01  -7.907802247E-02
   9.360000000E+01   5.187739842E+01  -1.286129501E-02   1.037738682E+01   3.878185515E-04  -1.876043460E-02  -1.120627106E-03   5.029289363E+03  -4.556808604E+02  -9.996584941E+02   9.899641629E-01   8.588695264E-03   1.167628781E-01  -7.914303952E-02
   9.370000000E+01   5.176964995E+01  -1.131438249E-02   1.035792439E+01   3.345551901E-04  -2.111279866E-02  -1.134780284E-03   5.034503646E+03  -4.565208331E+02  -9.998500949E+02   9.900755035E-01   8.521055154E-03   1.157745322E-01  -7.920951146E-02
   9.380000000E+01   5.166943349E+01  -9.765545757E-03   1.033966965E+01   2.803405441E-04  -2.333680231E-02  -1.144950888E-03   5.039707820E+03  -4.573596351E+02  -1.000029998E+03   9.901989647E-01   8.441600789E-03   1.146729326E-01  -7.927716122E-02
   9.390000000E+01   5.157738653E+01  -8.251564425E-03   1.032273481E+01   2.266290607E-04  -2.541674766E-02  -1.151022749E-03   5.044902679E+03  -4.581973917E+02  -1.000197132E+03   9.903334110E-01   8.350875176E-03   1.134647842E-01  -7.934570386E-02
   9.400000000E+01   5.149409600E+01  -6.807043609E-03   1.030722434E+01   1.748277944E-04  -2.733770194E-02  -1.152988593E-03   5.050089071E+03  -4.590342385E+02  -1.000350508E+03   9.904776176E-01   8.249553863E-03   1.121575458E-01  -7.941485277E-02
   9.410000000E+01   5.142009397E+01  -5.463563302E-03   1.029323429E+01   1.262595755E-04  -2.908564683E-02  -1.150947439E-03   5.055267887E+03  -4.598703202E+02  -1.000489219E+03   9.906302869E-01   8.138437958E-03   1.107593901E-01  -7.948432578E-02
   9.420000000E+01   5.135585366E+01  -4.248929446E-03   1.028085172E+01   8.212923375E-05  -3.064762623E-02  -1.145099187E-03   5.060440060E+03  -4.607057895E+02  -1.000612449E+03   9.907900662E-01   8.018444835E-03   1.092791570E-01  -7.955385085E-02
   9.430000000E+01   5.130178442E+01  -3.186558861E-03   1.027016372E+01   4.348951867E-05  -3.201126937E-02  -1.135739143E-03   5.065606558E+03  -4.615408065E+02  -1.000719475E+03   9.909555599E-01   7.890602788E-03   1.077263540E-01  -7.962317087E-02
   9.440000000E+01   5.125823456E+01  -2.294913299E-03   1.026121587E+01   1.120844540E-05  -3.316825107E-02  -1.123239996E-03   5.070768375E+03  -4.623755370E+02  -1.000809674E+03   9.911253707E-01   7.756014083E-03   1.061108901E-01  -7.969205027E-02
   9.450000000E+01   5.122547769E+01  -1.587272469E-03   1.025408508E+01  -1.398070172E-05  -3.410708051E-02  -1.108045724E-03   5.075926533E+03  -4.632101522E+02  -1.000882523E+03   9.912980837E-01   7.615877688E-03   1.044433153E-01  -7.976027597E-02
   9.460000000E+01   5.120372138E+01  -1.071357771E-03   1.024880668E+01  -3.163261374E-05  -3.482197590E-02  -1.090661500E-03   5.081082069E+03  -4.640448265E+02  -1.000937602E+03   9.914723108E-01   7.471441437E-03   1.027345051E-01  -7.982766336E-02
   9.470000000E+01   5.119309915E+01  -7.493811677E-04   1.024541482E+01  -4.146668079E-05  -3.530691722E-02  -1.071628149E-03   5.086236034E+03  -4.648797373E+02  -1.000974600E+03   9.916466977E-01   7.323998308E-03   1.009956712E-01  -7.989405757E-02
   9.480000000E+01   5.119367082E+01  -6.180841727E-04   1.024393307E+01  -4.343502040E-05  -3.555777565E-02  -1.051514197E-03   5.091389482E+03  -4.657150631E+02  -1.000993310E+03   9.918199377E-01   7.174868580E-03   9.923828524E-02  -7.995933517E-02
   9.490000000E+01   5.120542199E+01  -6.689596132E-04   1.024437300E+01  -3.771455140E-05  -3.557240968E-02  -1.030898283E-03   5.096543469E+03  -4.665509829E+02  -1.000993637E+03   9.919907869E-01   7.025380721E-03   9.747398341E-02  -8.002340504E-02
   9.500000000E+01   5.122826413E+01  -8.886095699E-04   1.024673349E+01  -2.469335764E-05  -3.535064193E-02  -1.010352069E-03   5.101699047E+03  -4.673876745E+02  -1.000975597E+03   9.921580764E-01   6.876852764E-03   9.571446883E-02  -8.008620836E-02
   9.510000000E+01   5.126203516E+01  -1.259225413E-03   1.025100067E+01  -4.953941965E-06  -3.489419789E-02  -9.904242694E-04   5.106857255E+03  -4.682253139E+02  -1.000939313E+03   9.923207222E-01   6.730574659E-03   9.397141603E-02  -8.014771760E-02
   9.520000000E+01   5.130650052E+01  -1.759175013E-03   1.025714808E+01   2.074613968E-05  -3.420664993E-02  -9.716260396E-04   5.112019115E+03  -4.690640736E+02  -1.000885018E+03   9.924777322E-01   6.587791782E-03   9.225637818E-02  -8.020793486E-02
   9.530000000E+01   5.136135493E+01  -2.363681155E-03   1.026513702E+01   5.149675373E-05  -3.329337253E-02  -9.544178306E-04   5.117185626E+03  -4.699041221E+02  -1.000813055E+03   9.926282111E-01   6.449689706E-03   9.058069651E-02  -8.026688932E-02
   9.540000000E+01   5.142622466E+01  -3.045573694E-03   1.027491681E+01   8.626119791E-05  -3.216149526E-02  -9.391978367E-04   5.122357761E+03  -4.707456223E+02  -1.000723874E+03   9.927713627E-01   6.317380350E-03   8.895541164E-02  -8.032463412E-02
   9.550000000E+01   5.150067040E+01  -3.776096236E-03   1.028642503E+01   1.239056078E-04  -3.081983799E-02  -9.262922533E-04   5.127536458E+03  -4.715887311E+02  -1.000618026E+03   9.929064903E-01   6.191889731E-03   8.739117746E-02  -8.038124268E-02
   9.560000000E+01   5.158419059E+01  -4.525746640E-03   1.029958788E+01   1.632310688E-04  -2.927882018E-02  -9.159475859E-04   5.132722615E+03  -4.724335978E+02  -1.000496168E+03   9.930329945E-01   6.074147543E-03   8.589817862E-02  -8.043680458E-02
   9.570000000E+01   5.167622526E+01  -5.265129587E-03   1.031432053E+01   2.030074230E-04  -2.755034451E-02  -9.083252275E-04   5.137917089E+03  -4.732803638E+02  -1.000359053E+03   9.931503698E-01   5.964978780E-03   8.448605296E-02  -8.049142114E-02
   9.580000000E+01   5.177616157E+01  -5.965817173E-03   1.033051890E+01   2.420071178E-04  -2.564822009E-02  -9.034960155E-04   5.143120684E+03  -4.741291613E+02  -1.000207527E+03   9.932582034E-01   5.865091565E-03   8.316377029E-02  -8.054520107E-02
   9.590000000E+01   5.188333273E+01  -6.601103555E-03   1.034809935E+01   2.790661729E-04  -2.358489120E-02  -9.014471349E-04   5.148334154E+03  -4.749801128E+02  -1.000042527E+03   9.933561520E-01   5.775097630E-03   8.193976394E-02  -8.059825425E-02
   9.600000000E+01   5.199703360E+01  -7.146830111E-03   1.036692743E+01   3.130089706E-04  -2.137839512E-02  -9.020788676E-04   5.153558192E+03  -4.758333306E+02  -9.998650739E+02   9.934439600E-01   5.695470730E-03   8.082157012E-02  -8.065068988E-02
   9.610000000E+01   5.211651540E+01  -7.582021824E-03   1.038688871E+01   3.428604292E-04  -1.904364610E-02  -9.052024089E-04   5.158793429E+03  -4.766889155E+02  -9.996762663E+02   9.935214317E-01   5.626579723E-03   7.981600837E-02  -8.070260954E-02
   9.620000000E+01   5.224099647E+01  -7.889503544E-03   1.040785505E+01   3.677174025E-04  -1.659777630E-02  -9.105599827E-04   5.164040431E+03  -4.775469569E+02  -9.994772750E+02   9.935884283E-01   5.568680282E-03   7.892908019E-02  -8.075410414E-02
   9.630000000E+01   5.236966729E+01  -8.056371544E-03   1.042968931E+01   3.868326445E-04  -1.405862266E-02  -9.178251279E-04   5.169299690E+03  -4.784075322E+02  -9.992693358E+02   9.936448610E-01   5.521917433E-03   7.816591368E-02  -8.080525031E-02
   9.640000000E+01   5.250169583E+01  -8.074366709E-03   1.045224822E+01   3.996398324E-04  -1.144425028E-02  -9.266130925E-04   5.174571627E+03  -4.792707060E+02  -9.990537423E+02   9.936906832E-01   5.486332620E-03   7.753074306E-02  -8.085610723E-02
   9.650000000E+01   5.263623328E+01  -7.940105325E-03   1.047538445E+01   4.057639331E-04  -8.772787782E-03  -9.364938789E-04   5.179856586E+03  -4.801365303E+02  -9.988318381E+02   9.937258817E-01   5.461872481E-03   7.702690121E-02  -8.090671414E-02
   9.660000000E+01   5.277241980E+01  -7.655168765E-03   1.049894788E+01   4.050267258E-04  -6.062354216E-03  -9.470060809E-04   5.185154830E+03  -4.810050437E+02  -9.986050083E+02   9.937504702E-01   5.448398363E-03   7.665681740E-02  -8.095708861E-02
   9.670000000E+01   5.290939027E+01  -7.226051565E-03   1.052278647E+01   3.974494693E-04  -3.330983366E-03  -9.576709841E-04   5.190466540E+03  -4.818762719E+02  -9.983746709E+02   9.937644836E-01   5.445696274E-03   7.642201849E-02  -8.100722554E-02
   9.680000000E+01   5.304628013E+01  -6.663968862E-03   1.054674703E+01   3.832519700E-04  -5.965165469E-04  -9.680067969E-04   5.195791816E+03  -4.827502270E+02  -9.981422684E+02   9.937679737E-01   5.453487219E-03   7.632313473E-02  -8.105709708E-02
   9.690000000E+01   5.318223091E+01  -5.984527060E-03   1.057067615E+01   3.628467266E-04   2.123526854E-03  -9.775428875E-04   5.201130670E+03  -4.836269076E+02  -9.979092578E+02   9.937610065E-01   5.471437814E-03   7.635991164E-02  -8.110665329E-02
   9.700000000E+01   5.331639565E+01  -5.207265423E-03   1.059442116E+01   3.368273349E-04   4.812079743E-03  -9.858337713E-04   5.206483031E+03  -4.845062990E+02  -9.976771020E+02   9.937436603E-01   5.499170974E-03   7.653122853E-02  -8.115582359E-02
   9.710000000E+01   5.344794418E+01  -4.355080498E-03   1.061783123E+01   3.059511456E-04   7.452642184E-03  -9.924724660E-04   5.211848742E+03  -4.853883734E+02  -9.974472600E+02   9.937160256E-01   5.536276360E-03   7.683512336E-02  -8.120451893E-02
   9.720000000E+01   5.357606809E+01  -3.453549296E-03   1.064075848E+01   2.711167831E-04   1.002937498E-02  -9.971027780E-04   5.217227560E+03  -4.862730896E+02  -9.972211776E+02   9.936782055E-01   5.582320217E-03   7.726882289E-02  -8.125263472E-02
   9.730000000E+01   5.369998553E+01  -2.530170624E-03   1.066305893E+01   2.333374255E-04   1.252717416E-02  -9.994301054E-04   5.222619158E+03  -4.871603939E+02  -9.970002776E+02   9.936303178E-01   5.636854312E-03   7.782877728E-02  -8.130005432E-02
   9.740000000E+01   5.381894571E+01  -1.613546775E-03   1.068459349E+01   1.937108060E-04   1.493173143E-02  -9.992304082E-04   5.228023125E+03  -4.880502199E+02  -9.967859505E+02   9.935724981E-01   5.699423700E-03   7.851069812E-02  -8.134665302E-02
   9.750000000E+01   5.393223314E+01  -7.325298394E-04   1.070522876E+01   1.533868659E-04   1.722958479E-02  -9.963570731E-04   5.233438973E+03  -4.889424890E+02  -9.965795452E+02   9.935049031E-01   5.769573154E-03   7.930959946E-02  -8.139230242E-02
   9.760000000E+01   5.403917162E+01   8.464173687E-05   1.072483791E+01   1.135339783E-04   1.940816133E-02  -9.907454743E-04   5.238866132E+03  -4.898371111E+02  -9.963823601E+02   9.934277159E-01   5.846852113E-03   8.021984138E-02  -8.143687508E-02
   9.770000000E+01   5.413912785E+01   8.111901470E-04   1.074330136E+01   7.530469302E-05   2.145581264E-02  -9.824150958E-04   5.244303961E+03  -4.907339847E+02  -9.961956343E+02   9.933411502E-01   5.930818088E-03   8.123517563E-02  -8.148024927E-02
   9.780000000E+01   5.423151478E+01   1.422602798E-03   1.076050750E+01   3.980199376E-05   2.336184275E-02  -9.714691496E-04   5.249751746E+03  -4.916329978E+02  -9.960205392E+02   9.932454559E-01   6.021038500E-03   8.234879308E-02  -8.152231363E-02
   9.790000000E+01   5.431579461E+01   1.897369554E-03   1.077635334E+01   8.047089084E-06   2.511652876E-02  -9.580916931E-04   5.255208708E+03  -4.925340284E+02  -9.958581706E+02   9.931409249E-01   6.117090977E-03   8.355337263E-02  -8.156297166E-02
   9.800000000E+01   5.439148150E+01   2.217629674E-03   1.079074504E+01  -1.905026658E-05   2.671113495E-02  -9.425423222E-04   5.260674007E+03  -4.934369449E+02  -9.957095413E+02   9.930278958E-01   6.218562181E-03   8.484113094E-02  -8.160214596E-02
   9.810000000E+01   5.445814391E+01   2.369708209E-03   1.080359842E+01  -4.071799142E-05   2.813792118E-02  -9.251485952E-04   5.266146746E+03  -4.943416074E+02  -9.955755742E+02   9.929067590E-01   6.325045324E-03   8.620387311E-02  -8.163978183E-02
   9.820000000E+01   5.451540660E+01   2.344525080E-03   1.081483940E+01  -5.634361696E-05   2.939014677E-02  -9.062964151E-04   5.271625980E+03  -4.952478678E+02  -9.954570966E+02   9.927779617E-01   6.436136513E-03   8.763304352E-02  -8.167585044E-02
   9.830000000E+01   5.456295392E+01   2.137830337E-03   1.082439369E+01  -6.548638700E-05   3.046142510E-02  -8.864149398E-04   5.277110721E+03  -4.961555712E+02  -9.953548344E+02   9.926420166E-01   6.551423277E-03   8.911971834E-02  -8.171035168E-02
   9.840000000E+01   5.460052442E+01   1.750454531E-03   1.083223255E+01  -6.788045918E-05   3.134924746E-02  -8.659757990E-04   5.282599943E+03  -4.970645566E+02  -9.952694061E+02   9.924994853E-01   6.670506460E-03   9.065487656E-02  -8.174331388E-02
   9.850000000E+01   5.462792238E+01   1.188104235E-03   1.083830343E+01  -6.352743773E-05   3.204777336E-02  -8.454716393E-04   5.288092592E+03  -4.979746574E+02  -9.952013205E+02   9.923510043E-01   6.792958984E-03   9.222918510E-02  -8.177479734E-02
   9.860000000E+01   5.464501396E+01   4.612435360E-04   1.084255885E+01  -5.254243657E-05   3.255342467E-02  -8.253874438E-04   5.293587589E+03  -4.988857033E+02  -9.951509742E+02   9.921972856E-01   6.918325768E-03   9.383305692E-02  -8.180489354E-02
   9.870000000E+01   5.465172052E+01  -4.151206667E-04   1.084500483E+01  -3.521776688E-05   3.286724662E-02  -8.062107039E-04   5.299083843E+03  -4.997975202E+02  -9.951186461E+02   9.920390906E-01   7.046152048E-03   9.545698764E-02  -8.183372191E-02
   9.880000000E+01   5.464803222E+01  -1.422101415E-03   1.084561093E+01  -1.210073758E-05   3.298572854E-02  -7.884054689E-04   5.304580256E+03  -5.007099321E+02  -9.951044991E+02   9.918772606E-01   7.175932520E-03   9.709125606E-02  -8.186143159E-02
   9.890000000E+01   5.463399385E+01  -2.537255774E-03   1.084440225E+01   1.617610207E-05   3.291141694E-02  -7.724003551E-04   5.310075728E+03  -5.016227619E+02  -9.951085766E+02   9.917126853E-01   7.307148534E-03   9.872628216E-02  -8.188819561E-02
   9.900000000E+01   5.460971623E+01  -3.735476140E-03   1.084138093E+01   4.877261256E-05   3.264347946E-02  -7.585777429E-04   5.315569169E+03  -5.025358322E+02  -9.951308050E+02   9.915463229E-01   7.439230912E-03   1.003524264E-01  -8.191421039E-02
   9.910000000E+01   5.457536885E+01  -4.989610707E-03   1.083656771E+01   8.479940198E-05   3.218405756E-02  -7.472539400E-04   5.321059503E+03  -5.034489669E+02  -9.951709942E+02   9.913791873E-01   7.571571168E-03   1.019601171E-01  -8.193969066E-02
   9.920000000E+01   5.453117935E+01  -6.271287305E-03   1.082999843E+01   1.232776967E-04   3.153654061E-02  -7.386807523E-04   5.326545679E+03  -5.043619923E+02  -9.952288386E+02   9.912123376E-01   7.703524433E-03   1.035399366E-01  -8.196486501E-02
   9.930000000E+01   5.447743257E+01  -7.551714295E-03   1.082172085E+01   1.631605532E-04   3.070502293E-02  -7.330390120E-04   5.332026674E+03  -5.052747376E+02  -9.953039201E+02   9.910468708E-01   7.834409193E-03   1.050826654E-01  -8.198997128E-02
   9.940000000E+01   5.441446909E+01  -8.802495003E-03   1.081179241E+01   2.033717334E-04   2.969424564E-02  -7.304322998E-04   5.337501503E+03  -5.061870371E+02  -9.953957115E+02   9.908839140E-01   7.963507827E-03   1.065793135E-01  -8.201525179E-02
   9.950000000E+01   5.434268339E+01  -9.996419496E-03   1.080027925E+01   2.428449831E-04   2.850970980E-02  -7.308836368E-04   5.342969223E+03  -5.070987303E+02  -9.955035806E+02   9.907246155E-01   8.090069410E-03   1.080211544E-01  -8.204094839E-02
   9.960000000E+01   5.426252152E+01  -1.110820434E-02   1.078725606E+01   2.805579992E-04   2.715778360E-02  -7.343356232E-04   5.348428943E+03  -5.080096636E+02  -9.956267953E+02   9.905701346E-01   8.213314860E-03   1.093997651E-01  -8.206729760E-02
   9.970000000E+01   5.417447857E+01  -1.211515726E-02   1.077280606E+01   3.155608453E-04   2.564573948E-02  -7.406535524E-04   5.353879826E+03  -5.089196913E+02  -9.957645288E+02   9.904216294E-01   8.332443962E-03   1.107070691E-01  -8.209452581E-02
   9.980000000E+01   5.407909586E+01  -1.299774877E-02   1.075702081E+01   3.470002649E-04   2.398173098E-02  -7.496308573E-04   5.359321096E+03  -5.098286765E+02  -9.959158658E+02   9.902802449E-01   8.446643688E-03   1.119353795E-01  -8.212284491E-02
   9.990000000E+01   5.397695795E+01  -1.374007671E-02   1.073999972E+01   3.741408859E-04   2.217474471E-02  -7.609964109E-04   5.364752041E+03  -5.107364919E+02  -9.960798091E+02   9.901470992E-01   8.555097477E-03   1.130774405E-01  -8.215244825E-02
   1.000000000E+02   5.386868951E+01  -1.433021291E-02   1.072184939E+01   3.963832834E-04   2.023455508E-02  -7.744233934E-04   5.370172021E+03  -5.116430213E+02  -9.962552866E+02   9.900232712E-01   8.656995246E-03   1.141264655E-01  -8.218350726E-02
   1.001000000E+02   5.375495182E+01  -1.476042504E-02   1.070268289E+01   4.132782092E-04   1.817169074E-02  -7.895395109E-04   5.375580467E+03  -5.125481596E+02  -9.964411585E+02   9.899097870E-01   8.751543988E-03   1.150761737E-01  -8.221616861E-02
   1.002000000E+02   5.363643927E+01  -1.502727004E-02   1.068261896E+01   4.245362308E-04   1.599740910E-02  -8.059383171E-04   5.380976889E+03  -5.134518143E+02  -9.966362257E+02   9.898076071E-01   8.837978789E-03   1.159208252E-01  -8.225055204E-02
   1.003000000E+02   5.351387543E+01  -1.513156013E-02   1.066178138E+01   4.300323182E-04   1.372367110E-02  -8.231913156E-04   5.386360873E+03  -5.143539057E+02  -9.968392374E+02   9.897176138E-01   8.915574027E-03   1.166552546E-01  -8.228674886E-02
   1.004000000E+02   5.338800914E+01  -1.507820605E-02   1.064029822E+01   4.298053061E-04   1.136311050E-02  -8.408604597E-04   5.391732089E+03  -5.152543675E+02  -9.970488995E+02   9.896405988E-01   8.983654482E-03   1.172749030E-01  -8.232482118E-02
   1.005000000E+02   5.325961026E+01  -1.487594633E-02   1.061830108E+01   4.240524508E-04   8.928995377E-03  -8.585106462E-04   5.397090287E+03  -5.161531475E+02  -9.972638832E+02   9.895772522E-01   9.041606085E-03   1.177758494E-01  -8.236480181E-02
   1.006000000E+02   5.312946535E+01  -1.453697425E-02   1.059592443E+01   4.131194795E-04   6.435182185E-03  -8.757218110E-04   5.402435300E+03  -5.170502076E+02  -9.974828336E+02   9.895281517E-01   9.088886031E-03   1.181548385E-01  -8.240669481E-02
   1.007000000E+02   5.299837321E+01  -1.407647703E-02   1.057330474E+01   3.974866177E-04   3.896063002E-03  -8.921002692E-04   5.407767046E+03  -5.179455241E+02  -9.977043780E+02   9.894937536E-01   9.125032039E-03   1.184093082E-01  -8.245047672E-02
   1.008000000E+02   5.286714022E+01  -1.351210403E-02   1.055057979E+01   3.777511455E-04   1.326506536E-03  -9.072889814E-04   5.413085525E+03  -5.188390882E+02  -9.979271346E+02   9.894743853E-01   9.149670530E-03   1.185374126E-01  -8.249609826E-02
   1.009000000E+02   5.273657568E+01  -1.286338170E-02   1.052788780E+01   3.546070871E-04  -1.258207427E-03  -9.209764746E-04   5.418390818E+03  -5.197309054E+02  -9.981497211E+02   9.894702387E-01   9.162523572E-03   1.185380436E-01  -8.254348656E-02
   1.010000000E+02   5.260748695E+01  -1.215109453E-02   1.050536672E+01   3.288226949E-04  -3.842460679E-03  -9.329041941E-04   5.423683089E+03  -5.206209959E+02  -9.983707630E+02   9.894813660E-01   9.163414437E-03   1.184108490E-01  -8.259254783E-02
   1.011000000E+02   5.248067458E+01  -1.139665080E-02   1.048315337E+01   3.012164329E-04  -6.410376968E-03  -9.428721118E-04   5.428962580E+03  -5.215093938E+02  -9.985889018E+02   9.895076775E-01   9.152271665E-03   1.181562464E-01  -8.264317032E-02
   1.012000000E+02   5.235692742E+01  -1.062145233E-02   1.046138272E+01   2.726321895E-04  -8.945910436E-03  -9.507424745E-04   5.434229609E+03  -5.223961476E+02  -9.988028029E+02   9.895489404E-01   9.129131558E-03   1.177754344E-01  -8.269522746E-02
   1.013000000E+02   5.223701763E+01  -9.846285877E-03   1.044018711E+01   2.439144474E-04  -1.143294221E-02  -9.564416301E-04   5.439484569E+03  -5.232813188E+02  -9.990111633E+02   9.896047810E-01   9.094139072E-03   1.172703986E-01  -8.274858122E-02
   1.014000000E+02   5.212169579E+01  -9.090753037E-03   1.041969546E+01   2.158841177E-04  -1.385538490E-02  -9.599599294E-04   5.444727922E+03  -5.241649824E+02  -9.992127194E+02   9.896746881E-01   9.047547084E-03   1.166439136E-01  -8.280308549E-02
   1.015000000E+02   5.201168600E+01  -8.372753485E-03   1.040003260E+01   1.893156946E-04  -1.619729454E-02  -9.613497569E-04   5.449960201E+03  -5.250472254E+02  -9.994062536E+02   9.897580189E-01   8.989714088E-03   1.158995393E-01  -8.285858937E-02
   1.016000000E+02   5.190768111E+01  -7.708034363E-03   1.038131846E+01   1.649163325E-04  -1.844298934E-02  -9.607217980E-04   5.455181998E+03  -5.259281465E+02  -9.995906015E+02   9.898540064E-01   8.921100353E-03   1.150416122E-01  -8.291494045E-02
   1.017000000E+02   5.181033800E+01  -7.109816344E-03   1.036366744E+01   1.433073697E-04  -2.057717418E-02  -9.582396968E-04   5.460393969E+03  -5.268078555E+02  -9.997646583E+02   9.899617696E-01   8.842262659E-03   1.140752309E-01  -8.297198778E-02
   1.018000000E+02   5.172027307E+01  -6.588504385E-03   1.034718773E+01   1.250087415E-04  -2.258506974E-02  -9.541133033E-04   5.465596823E+03  -5.276864722E+02  -9.999273846E+02   9.900803245E-01   8.753847708E-03   1.130062353E-01  -8.302958467E-02
   1.019000000E+02   5.163805791E+01  -6.151488541E-03   1.033198059E+01   1.104266337E-04  -2.445254483E-02  -9.485907421E-04   5.470791319E+03  -5.285641258E+02  -1.000077812E+03   9.902085974E-01   8.656584352E-03   1.118411791E-01  -8.308759113E-02
   1.020000000E+02   5.156421521E+01  -5.803037669E-03   1.031813984E+01   9.984463303E-05  -2.616625009E-02  -9.419495660E-04   5.475978264E+03  -5.294409537E+02  -1.000215049E+03   9.903454391E-01   8.551274806E-03   1.105872969E-01  -8.314587599E-02
   1.021000000E+02   5.149921494E+01  -5.544286177E-03   1.030575115E+01   9.341852844E-05  -2.771375103E-02  -9.344872740E-04   5.481158505E+03  -5.303171006E+02  -1.000338285E+03   9.904896403E-01   8.438785003E-03   1.092524633E-01  -8.320431859E-02
   1.022000000E+02   5.144347083E+01  -5.373311577E-03   1.029489160E+01   9.117482225E-05  -2.908365843E-02  -9.265114884E-04   5.486332925E+03  -5.311927178E+02  -1.000446795E+03   9.906399476E-01   8.320034283E-03   1.078451465E-01  -8.326281008E-02
   1.023000000E+02   5.139733597E+01  -5.285308680E-03   1.028563837E+01   9.301174613E-05  -3.026515660E-02  -9.183325598E-04   5.491502438E+03  -5.320679620E+02  -1.000539943E+03   9.907950746E-01   8.195990890E-03   1.063744078E-01  -8.332125384E-02
   1.024000000E+02   5.136110576E+01  -5.272783991E-03   1.027802878E+01   9.868502879E-05  -3.125131889E-02  -9.102466803E-04   5.496667982E+03  -5.329429941E+02  -1.000617186E+03   9.909537390E-01   8.067636483E-03   1.048496448E-01  -8.337956776E-02
   1.025000000E+02   5.133500519E+01  -5.325968476E-03   1.027213037E+01   1.079094093E-04  -3.203215790E-02  -9.025318149E-04   5.501830517E+03  -5.338179785E+02  -1.000678078E+03   9.911146478E-01   7.935993616E-03   1.032808220E-01  -8.343768120E-02
   1.026000000E+02   5.131919872E+01  -5.433078505E-03   1.026796212E+01   1.202115921E-04  -3.260370209E-02  -8.954422263E-04   5.506991017E+03  -5.346930821E+02  -1.000722269E+03   9.912765422E-01   7.802076287E-03   1.016781181E-01  -8.349553770E-02
   1.027000000E+02   5.131377718E+01  -5.580829103E-03   1.026557279E+01   1.351101323E-04  -3.295910582E-02  -8.891971486E-04   5.512150463E+03  -5.355684730E+02  -1.000749510E+03   9.914381823E-01   7.666917729E-03   1.000521362E-01  -8.355309120E-02
